DISTRICT CODE,DISTRICT NAME,PROPERTY ID,PROPERTY TYPE,PROPERTY NAME,UNIT NUMBER,HOUSE NUMBER,STREET NAME,SUBURB NAME,POSTCODE,PROPERTY DESCRIPTION,ZONE CODE,AREA,AREA TYPE,BASE DATE 1,LAND VALUE 1,AUTHORITY 1,BASIS 1,BASE DATE 2,LAND VALUE 2,AUTHORITY 2,BASIS 2,BASE DATE 3,LAND VALUE 3,AUTHORITY 3,BASIS 3,BASE DATE 4,LAND VALUE 4,AUTHORITY 4,BASIS 4,BASE DATE 5,LAND VALUE 5,AUTHORITY 5,BASIS 5,
538,TEMORA,2840753,NORMAL,"",,1,"HINDE ST","TEMORA",2666,"1/811364",R1,3042,M,01/07/2023,167000,14A(1),6A(1),01/07/2022,146000,14A(1),6A(1),01/07/2021,101000,14A(1),6A(1),01/07/2020,84200,14A(1),6A(1),01/07/2019,80200,14A(1),6A(1),
538,TEMORA,2840758,NORMAL,"",,1A,"HINDE ST","TEMORA",2666,"2/811364",R1,2534,M,01/07/2023,167000,14A(1),6A(1),01/07/2022,146000,14A(1),6A(1),01/07/2021,101000,14A(1),6A(1),01/07/2020,84200,14A(1),6A(1),01/07/2019,80200,14A(1),6A(1),
538,TEMORA,2840766,NORMAL,"",,948,"TRAEGERS RD","GIDGINBUNG",2666,"156, 157, 163/750621",RU1,85.91,H,01/07/2023,758000,14A(1),6A(1),01/07/2022,758000,14A(1),6A(1),01/07/2021,399000,14A(1),6A(1),01/07/2020,399000,14A(1),6A(1),01/07/2019,370000,14A(1),6A(1),
538,TEMORA,2818889,NORMAL,"",,29,"TOM MOON AVE","TEMORA",2666,"10/1022486",SP1,1025,M,01/07/2023,156000,14A(1),6A(1),01/07/2022,130000,14A(1),6A(1),01/07/2021,106000,14A(1),6A(1),01/07/2020,106000,14A(1),6A(1),01/07/2019,106000,14A(1),6A(1),
538,TEMORA,2841135,NORMAL,"",,56,"REINHOLDS LANE","TEMORA",2666,"38/750624",RU1,47.45,H,01/07/2023,558000,14A(1),6A(1),01/07/2022,558000,14A(1),6A(1),01/07/2021,268000,14A(1),6A(1),01/07/2020,268000,14A(1),6A(1),01/07/2019,268000,14A(1),6A(1),
538,TEMORA,2864623,NORMAL,"",,129,"CEMETERY RD","ARIAH PARK",2665,"113/750852",RU1,184.04,H,01/07/2023,1420000,14A(1),6A(1),01/07/2022,1420000,14A(1),6A(1),01/07/2021,790000,14A(1),6A(1),01/07/2020,706000,14A(1),6A(1),01/07/2019,706000,14A(1),6A(1),
538,TEMORA,2864625,NORMAL,"",,154,"MIRROOL RD","ARIAH PARK",2665,"114, 118/750852",RU1,58.78,H,01/07/2023,718000,14A(1),6A(1),01/07/2022,718000,14A(1),6A(1),01/07/2021,378000,14A(1),6A(1),01/07/2020,378000,14A(1),6A(1),01/07/2019,378000,14A(1),6A(1),
538,TEMORA,2864644,NORMAL,"",,1,"KITCHENER RD","TEMORA",2666,"A/402461",E3,1170,M,01/07/2023,55900,14A(1),6A(1),01/07/2022,37300,14A(1),6A(1),01/07/2021,28700,14A(1),6A(1),01/07/2020,28700,14A(1),6A(1),01/07/2019,27400,14A(1),6A(1),
538,TEMORA,2864679,NORMAL,"",,7,"COOLAMON ST","ARIAH PARK",2665,"5, 6, 7/12450",RU5,3339.6,M,01/07/2023,90500,14A(1),6A(1),01/07/2022,67100,14A(1),6A(1),01/07/2021,37500,14A(1),6A(1),01/07/2020,30000,14A(1),6A(1),01/07/2019,30000,14A(1),6A(1),
538,TEMORA,2864680,NORMAL,"",,1,"COOLAMON ST","ARIAH PARK",2665,"8, 9/12450",RU5,3238.4,M,01/07/2023,84500,14A(1),6A(1),01/07/2022,62600,14A(1),6A(1),01/07/2021,35000,14A(1),6A(1),01/07/2020,28000,14A(1),6A(1),01/07/2019,28000,14A(1),6A(1),
538,TEMORA,2882617,NORMAL,"",2,6235,"BURLEY GRIFFIN WAY","SPRINGDALE",2666,"167/750603 Licence 331063",RU5,2.15,H,01/07/2023,108000,14A(1),14I,01/07/2022,56900,14A(1),14I,01/07/2021,35600,14A(1),14I,01/07/2020,35600,14A(1),14I,01/07/2019,35600,14A(1),14I,
538,TEMORA,2882642,NORMAL,"",,90,"TWYNAM ST","TEMORA",2666,"7, 8/252291 662, 663, 665, 1079, 1190/750587",SP1,8.745,H,01/07/2023,233000,14A(1),6A(1),01/07/2022,222000,14A(1),6A(1),01/07/2021,159000,14A(1),6A(1),01/07/2020,159000,14A(1),6A(1),01/07/2019,159000,14A(1),6A(1),
538,TEMORA,2876681,NORMAL,"",,236,"CASSIDYS RD","PUCAWAN",2666,"5/1036086",RU1,49.91,H,01/07/2023,222000,14A(1),6A(1),01/07/2022,222000,14A(1),6A(1),01/07/2021,117000,14A(1),6A(1),01/07/2020,117000,14A(1),6A(1),01/07/2019,117000,14A(1),6A(1),
538,TEMORA,2866176,NORMAL,"",,246,"VESPER ST","TEMORA",2666,"103, 106/750587",R5,3.96,H,01/07/2023,313000,14A(1),6A(1),01/07/2022,313000,14A(1),6A(1),01/07/2021,241000,14A(1),6A(1),01/07/2020,193000,14A(1),6A(1),01/07/2019,193000,14A(1),6A(1),
538,TEMORA,2929709,NORMAL,"",,12,"HAKEA ST","TEMORA",2666,"34/1044028",E4,2001,M,01/07/2023,175000,14A(1),6A(1),01/07/2022,121000,14A(1),6A(1),01/07/2021,60600,14A(1),6A(1),01/07/2020,58300,14A(1),6A(1),01/07/2019,66300,14A(1),6A(1),
538,TEMORA,2895203,NORMAL,"",1,284,"HOSKINS ST","TEMORA",2666,"1/1038783",E1,227,M,01/07/2023,40200,14A(1),6A(1),01/07/2022,38300,14A(1),6A(1),01/07/2021,36500,14A(1),6A(1),01/07/2020,35500,14A(1),6A(1),01/07/2019,35500,14A(1),6A(1),
538,TEMORA,2895204,NORMAL,"",2,284,"HOSKINS ST","TEMORA",2666,"2/1038783",E1,238,M,01/07/2023,40200,14A(1),6A(1),01/07/2022,38300,14A(1),6A(1),01/07/2021,36500,14A(1),6A(1),01/07/2020,35500,14A(1),6A(1),01/07/2019,35500,14A(1),6A(1),
538,TEMORA,2908628,NORMAL,"",,121,"FRATERS SPEEDWAY","GROGAN",2666,"1, 2/520683 6, 7, 8, 9, 103/750591 10, 14, 44, 63, 86/750613",RU1,665.29,H,01/07/2023,4300000,14A(1),6A(1),01/07/2022,4300000,14A(1),6A(1),01/07/2021,2530000,14A(1),6A(1),01/07/2020,2110000,14A(1),6A(1),01/07/2019,1960000,14A(1),6A(1),
538,TEMORA,2898791,NORMAL,"",,6,"EVATT ST","TEMORA",2666,"1/1034945",R5,2,H,01/07/2023,249000,14A(1),6A(1),01/07/2022,249000,14A(1),6A(1),01/07/2021,192000,14A(1),6A(1),01/07/2020,154000,14A(1),6A(1),01/07/2019,154000,14A(1),6A(1),
538,TEMORA,2898792,NORMAL,"",,8,"EVATT ST","TEMORA",2666,"2/1034945",R5,2,H,01/07/2023,249000,14A(1),6A(1),01/07/2022,249000,14A(1),6A(1),01/07/2021,192000,14A(1),6A(1),01/07/2020,154000,14A(1),6A(1),01/07/2019,154000,14A(1),6A(1),
538,TEMORA,2898793,NORMAL,"",,1,"EVATT ST","TEMORA",2666,"3/1034945",R5,2.041,H,01/07/2023,249000,14A(1),6A(1),01/07/2022,249000,14A(1),6A(1),01/07/2021,192000,14A(1),6A(1),01/07/2020,154000,14A(1),6A(1),01/07/2019,154000,14A(1),6A(1),
538,TEMORA,2898795,NORMAL,"",,5,"EVATT ST","TEMORA",2666,"5/1034945",R5,2.005,H,01/07/2023,249000,14A(1),6A(1),01/07/2022,249000,14A(1),6A(1),01/07/2021,192000,14A(1),6A(1),01/07/2020,154000,14A(1),6A(1),01/07/2019,154000,14A(1),6A(1),
538,TEMORA,2898796,NORMAL,"",,7,"EVATT ST","TEMORA",2666,"6/1034945",R5,2.005,H,01/07/2023,249000,14A(1),6A(1),01/07/2022,249000,14A(1),6A(1),01/07/2021,192000,14A(1),6A(1),01/07/2020,154000,14A(1),6A(1),01/07/2019,154000,14A(1),6A(1),
538,TEMORA,2905278,NORMAL,"",,35-45,"CHIFLEY ST","TEMORA",2666,"6, 7/C/7293",RU1,8.094,H,01/07/2023,461000,14A(1),6A(1),01/07/2022,461000,14A(1),6A(1),01/07/2021,221000,14A(1),6A(1),01/07/2020,221000,14A(1),6A(1),01/07/2019,221000,14A(1),6A(1),
538,TEMORA,2905279,NORMAL,"",,23-33,"CHIFLEY ST","TEMORA",2666,"8, 9/C/7293",RU1,8.094,H,01/07/2023,171000,14A(1),6A(1),01/07/2022,171000,14A(6),6A(1),01/07/2021,221000,14A(1),6A(1),01/07/2020,221000,14A(1),6A(1),01/07/2019,221000,14A(1),6A(1),
538,TEMORA,2892878,NORMAL,"",1,113,"DE BOOS ST","TEMORA",2666,"2/285713",R1,273.5,M,01/07/2023,94400,14A(1),14E,01/07/2022,85900,14A(1),14E,01/07/2021,61400,14A(1),14E,01/07/2020,53400,14A(1),14E,01/07/2019,50900,14A(1),14E,
538,TEMORA,2892879,NORMAL,"",2,113,"DE BOOS ST","TEMORA",2666,"3/285713",R1,243.9,M,01/07/2023,94400,14A(1),14E,01/07/2022,85900,14A(1),14E,01/07/2021,61400,14A(1),14E,01/07/2020,53400,14A(1),14E,01/07/2019,50900,14A(1),14E,
538,TEMORA,2892880,NORMAL,"",3,113,"DE BOOS ST","TEMORA",2666,"4/285713",R1,286.2,M,01/07/2023,94400,14A(1),14E,01/07/2022,85900,14A(1),14E,01/07/2021,61400,14A(1),14E,01/07/2020,53400,14A(1),14E,01/07/2019,50900,14A(1),14E,
538,TEMORA,2905814,NORMAL,"",,886,"TARA-BECTRIC RD","QUANDARY",2665,"101/704923 1/729536",RU1,165.82,H,01/07/2023,913000,14A(1),6A(1),01/07/2022,913000,14A(1),6A(1),01/07/2021,381000,14A(1),6A(1),01/07/2020,350000,14A(1),6A(1),01/07/2019,350000,14A(1),6A(1),
538,TEMORA,2905851,NORMAL,"",,1,"ROSELLA ST","TEMORA",2666,"1/1037693",R5,2.203,H,01/07/2023,249000,14A(1),6A(1),01/07/2022,249000,14A(1),6A(1),01/07/2021,192000,14A(1),6A(1),01/07/2020,154000,14A(1),6A(1),01/07/2019,154000,14A(1),6A(1),
538,TEMORA,2905852,NORMAL,"",,3,"ROSELLA ST","TEMORA",2666,"2/1037693",R5,2.203,H,01/07/2023,249000,14A(1),6A(1),01/07/2022,249000,14A(1),6A(1),01/07/2021,192000,14A(1),6A(1),01/07/2020,154000,14A(1),6A(1),01/07/2019,154000,14A(1),6A(1),
538,TEMORA,2905853,NORMAL,"",,5,"ROSELLA ST","TEMORA",2666,"3/1037693",R5,2.203,H,01/07/2023,249000,14A(1),6A(1),01/07/2022,249000,14A(1),6A(1),01/07/2021,192000,14A(1),6A(1),01/07/2020,154000,14A(1),6A(1),01/07/2019,154000,14A(1),6A(1),
538,TEMORA,2905854,NORMAL,"",,7,"ROSELLA ST","TEMORA",2666,"4/1037693",R5,2.203,H,01/07/2023,249000,14A(1),6A(1),01/07/2022,249000,14A(1),6A(1),01/07/2021,192000,14A(1),6A(1),01/07/2020,154000,14A(1),6A(1),01/07/2019,154000,14A(1),6A(1),
538,TEMORA,2905856,NORMAL,"",,11,"ROSELLA ST","TEMORA",2666,"6/1037693",R5,2.108,H,01/07/2023,249000,14A(1),6A(1),01/07/2022,249000,14A(1),6A(1),01/07/2021,192000,14A(1),6A(1),01/07/2020,154000,14A(1),6A(1),01/07/2019,154000,14A(1),6A(1),
538,TEMORA,2905857,NORMAL,"",,13,"ROSELLA ST","TEMORA",2666,"7/1037693",R5,2.108,H,01/07/2023,249000,14A(1),6A(1),01/07/2022,249000,14A(1),6A(1),01/07/2021,192000,14A(1),6A(1),01/07/2020,154000,14A(1),6A(1),01/07/2019,154000,14A(1),6A(1),
538,TEMORA,2905858,NORMAL,"",,2,"ROSELLA ST","TEMORA",2666,"8/1037693",R5,2.162,H,01/07/2023,249000,14A(1),6A(1),01/07/2022,249000,14A(1),6A(1),01/07/2021,192000,14A(1),6A(1),01/07/2020,154000,14A(1),6A(1),01/07/2019,154000,14A(1),6A(1),
538,TEMORA,2905869,NORMAL,"",,4,"ROSELLA ST","TEMORA",2666,"9/1037693",R5,2.024,H,01/07/2023,249000,14A(1),6A(1),01/07/2022,249000,14A(1),6A(1),01/07/2021,192000,14A(1),6A(1),01/07/2020,154000,14A(1),6A(1),01/07/2019,154000,14A(1),6A(1),
538,TEMORA,2905870,NORMAL,"",,6,"ROSELLA ST","TEMORA",2666,"10/1037693",R5,2.024,H,01/07/2023,249000,14A(1),6A(1),01/07/2022,249000,14A(1),6A(1),01/07/2021,192000,14A(1),6A(1),01/07/2020,154000,14A(1),6A(1),01/07/2019,154000,14A(1),6A(1),
538,TEMORA,2905871,NORMAL,"",,8,"ROSELLA ST","TEMORA",2666,"11/1037693",R5,2.024,H,01/07/2023,249000,14A(1),6A(1),01/07/2022,249000,14A(1),6A(1),01/07/2021,192000,14A(1),6A(1),01/07/2020,154000,14A(1),6A(1),01/07/2019,154000,14A(1),6A(1),
538,TEMORA,2905872,NORMAL,"",,10,"ROSELLA ST","TEMORA",2666,"12/1037693",R5,2.024,H,01/07/2023,249000,14A(1),6A(1),01/07/2022,249000,14A(1),6A(1),01/07/2021,192000,14A(1),6A(1),01/07/2020,154000,14A(1),6A(1),01/07/2019,154000,14A(1),6A(1),
538,TEMORA,2905873,NORMAL,"",,12,"ROSELLA ST","TEMORA",2666,"13/1037693",R5,2.024,H,01/07/2023,249000,14A(1),6A(1),01/07/2022,249000,14A(1),6A(1),01/07/2021,192000,14A(1),6A(1),01/07/2020,154000,14A(1),6A(1),01/07/2019,154000,14A(1),6A(1),
