DISTRICT CODE,DISTRICT NAME,PROPERTY ID,PROPERTY TYPE,PROPERTY NAME,UNIT NUMBER,HOUSE NUMBER,STREET NAME,SUBURB NAME,POSTCODE,PROPERTY DESCRIPTION,ZONE CODE,AREA,AREA TYPE,BASE DATE 1,LAND VALUE 1,AUTHORITY 1,BASIS 1,BASE DATE 2,LAND VALUE 2,AUTHORITY 2,BASIS 2,BASE DATE 3,LAND VALUE 3,AUTHORITY 3,BASIS 3,BASE DATE 4,LAND VALUE 4,AUTHORITY 4,BASIS 4,BASE DATE 5,LAND VALUE 5,AUTHORITY 5,BASIS 5,
232,BOGAN,2863907,NORMAL,"",,33,"TERANGION ST","NYNGAN",2825,"1/1034194",R1,686.4,M,01/07/2023,30900,14A(1),6A(1),01/07/2022,22100,14A(1),6A(1),01/07/2021,20100,14A(1),6A(1),01/07/2020,20100,14A(1),6A(1),01/07/2019,20100,14A(1),6A(1),
232,BOGAN,2863908,NORMAL,"",,31,"TERANGION ST","NYNGAN",2825,"2/1034194",R1,639.8,M,01/07/2023,30900,14A(1),6A(1),01/07/2022,22100,14A(1),6A(1),01/07/2021,20100,14A(1),6A(1),01/07/2020,20100,14A(1),6A(1),01/07/2019,20100,14A(1),6A(1),
232,BOGAN,2863909,NORMAL,"",,29,"TERANGION ST","NYNGAN",2825,"3/1034194 Housing PRN 404394",R1,695.8,M,01/07/2023,30900,14A(1),6A(1),01/07/2022,22100,14A(1),6A(1),01/07/2021,20100,14A(1),6A(1),01/07/2020,20100,14A(1),6A(1),01/07/2019,20100,14A(1),6A(1),
232,BOGAN,2860734,NORMAL,"",,3,"OATLEY ST","NYNGAN",2825,"1/1034196",R5,4076,M,01/07/2023,64900,14A(1),6A(1),01/07/2022,64900,14A(1),6A(1),01/07/2021,44000,14A(1),6A(1),01/07/2020,44000,14A(1),6A(1),01/07/2019,44000,14A(1),6A(1),
232,BOGAN,2860735,NORMAL,"",,7,"OATLEY ST","NYNGAN",2825,"2/1034196",R5,4076,M,01/07/2023,70900,14A(1),6A(1),01/07/2022,70900,14A(1),6A(1),01/07/2021,48100,14A(1),6A(1),01/07/2020,48100,14A(1),6A(1),01/07/2019,48100,14A(1),6A(1),
232,BOGAN,2860736,NORMAL,"",,56,"TOTTENHAM RD","NYNGAN",2825,"3/1034196",R5,4081,M,01/07/2023,70900,14A(1),6A(1),01/07/2022,70900,14A(1),6A(1),01/07/2021,48100,14A(1),6A(1),01/07/2020,48100,14A(1),6A(1),01/07/2019,48100,14A(1),6A(1),
232,BOGAN,2860737,NORMAL,"",,58,"TOTTENHAM RD","NYNGAN",2825,"4/1034196",R5,4081,M,01/07/2023,70900,14A(1),6A(1),01/07/2022,70900,14A(1),6A(1),01/07/2021,48100,14A(1),6A(1),01/07/2020,48100,14A(1),6A(1),01/07/2019,48100,14A(1),6A(1),
232,BOGAN,2860738,NORMAL,"",,11,"OATLEY ST","NYNGAN",2825,"5/1034196",R5,1.043,H,01/07/2023,153000,14A(1),6A(1),01/07/2022,153000,14A(1),6A(1),01/07/2021,104000,14A(1),6A(1),01/07/2020,75600,14A(1),6A(1),01/07/2019,75600,14A(1),6A(1),
232,BOGAN,2876166,NORMAL,"",,18,"CATHUNDRIL ST","NYNGAN",2825,"11/1003849",R1,1046,M,01/07/2023,30900,14A(1),6A(1),01/07/2022,22100,14A(1),6A(1),01/07/2021,20100,14A(1),6A(1),01/07/2020,20100,14A(1),6A(1),01/07/2019,20100,14A(1),6A(1),
232,BOGAN,2876167,NORMAL,"",,20,"CATHUNDRIL ST","NYNGAN",2825,"12/1003849",R1,975.2,M,01/07/2023,30900,14A(1),6A(1),01/07/2022,22100,14A(1),6A(1),01/07/2021,20100,14A(1),6A(1),01/07/2020,20100,14A(1),6A(1),01/07/2019,20100,14A(1),6A(1),
232,BOGAN,2916812,NORMAL,"BELARINA",,1432,"MOONAGEE RD","NYNGAN",2825,"1, 2, 41, 67, 68/753505 7002/1020588 Licence 580330",RU1,1236.97,H,01/07/2023,1960000,14A(1),14I,01/07/2022,1790000,14A(1),14I,01/07/2021,1550000,14A(1),14I,01/07/2020,1330000,14A(1),14I,01/07/2019,1210000,14A(1),14I,
