DISTRICT CODE,DISTRICT NAME,PROPERTY ID,PROPERTY TYPE,PROPERTY NAME,UNIT NUMBER,HOUSE NUMBER,STREET NAME,SUBURB NAME,POSTCODE,PROPERTY DESCRIPTION,ZONE CODE,AREA,AREA TYPE,BASE DATE 1,LAND VALUE 1,AUTHORITY 1,BASIS 1,BASE DATE 2,LAND VALUE 2,AUTHORITY 2,BASIS 2,BASE DATE 3,LAND VALUE 3,AUTHORITY 3,BASIS 3,BASE DATE 4,LAND VALUE 4,AUTHORITY 4,BASIS 4,BASE DATE 5,LAND VALUE 5,AUTHORITY 5,BASIS 5,
265,COOTAMUNDRA-GUNDAGAI REGIONAL,419844,NORMAL,"",,321,"PARKER ST","COOTAMUNDRA",2590,"F/13002",R3,638.6,M,01/07/2023,139000,14A(1),6A(1),01/07/2022,127000,14A(1),6A(1),01/07/2021,87900,14A(1),6A(1),01/07/2020,76500,14A(1),6A(1),01/07/2019,76500,14A(1),6A(1),
265,COOTAMUNDRA-GUNDAGAI REGIONAL,419845,UNDERSP,"",,319,"PARKER ST","COOTAMUNDRA",2590,"1, 2, 3, 4, CP/SP40186",R3,1256,M,01/07/2023,310000,14A(1),6A(1),01/07/2022,282000,14A(1),6A(1),01/07/2021,195000,14A(1),6A(1),01/07/2020,170000,14A(1),6A(1),01/07/2019,170000,14A(1),6A(1),
265,COOTAMUNDRA-GUNDAGAI REGIONAL,419850,NORMAL,"",,317,"PARKER ST","COOTAMUNDRA",2590,"1/350008",R3,766,M,01/07/2023,161000,14A(1),6A(1),01/07/2022,147000,14A(1),6A(1),01/07/2021,102000,14A(1),6A(1),01/07/2020,89100,14A(1),6A(1),01/07/2019,89100,14A(1),6A(1),
265,COOTAMUNDRA-GUNDAGAI REGIONAL,419851,NORMAL,"",,315,"PARKER ST","COOTAMUNDRA",2590,"2/311726",R3,674.4,M,01/07/2023,150000,14A(1),6A(1),01/07/2022,137000,14A(1),6A(1),01/07/2021,94500,14A(1),6A(1),01/07/2020,82200,14A(1),6A(1),01/07/2019,82200,14A(1),6A(1),
265,COOTAMUNDRA-GUNDAGAI REGIONAL,419852,NORMAL,"",,313,"PARKER ST","COOTAMUNDRA",2590,"1/314490",R3,720.5,M,01/07/2023,157000,14A(1),6A(1),01/07/2022,143000,14A(1),6A(1),01/07/2021,99100,14A(1),6A(1),01/07/2020,86200,14A(1),6A(1),01/07/2019,86200,14A(1),6A(1),
265,COOTAMUNDRA-GUNDAGAI REGIONAL,419853,NORMAL,"",,311,"PARKER ST","COOTAMUNDRA",2590,"2/314490",R3,628.5,M,01/07/2023,143000,14A(1),6A(1),01/07/2022,130000,14A(1),6A(1),01/07/2021,89700,14A(1),6A(1),01/07/2020,78000,14A(1),6A(1),01/07/2019,78000,14A(1),6A(1),
265,COOTAMUNDRA-GUNDAGAI REGIONAL,419854,NORMAL,"",,309,"PARKER ST","COOTAMUNDRA",2590,"4, 5/32/758287 Public Reserve 90186",R3,2624,M,01/07/2023,440000,14A(1),6A(1),01/07/2022,400000,14A(1),6A(1),01/07/2021,276000,14A(1),6A(1),01/07/2020,240000,14A(1),6A(1),01/07/2019,240000,14A(1),6A(1),
265,COOTAMUNDRA-GUNDAGAI REGIONAL,419856,NORMAL,"",,277,"PARKER ST","COOTAMUNDRA",2590,"2/562670",E2,1684,M,01/07/2023,201000,14A(1),6A(1),01/07/2022,192000,14A(1),6A(1),01/07/2021,187000,14A(1),6A(1),01/07/2020,187000,14A(1),6A(1),01/07/2019,187000,14A(1),6A(1),
265,COOTAMUNDRA-GUNDAGAI REGIONAL,419857,NORMAL,"",,267-275,"PARKER ST","COOTAMUNDRA",2590,"1/562670",E2,737.3,M,01/07/2023,177000,14A(1),6A(1),01/07/2022,169000,14A(1),6A(1),01/07/2021,165000,14A(1),6A(1),01/07/2020,165000,14A(1),6A(1),01/07/2019,165000,14A(1),6A(1),
265,COOTAMUNDRA-GUNDAGAI REGIONAL,419858,NORMAL,"",,265,"PARKER ST","COOTAMUNDRA",2590,"2/167177 1/517819",E2,309.8,M,01/07/2023,57700,14A(1),6A(1),01/07/2022,55000,14A(1),6A(1),01/07/2021,53400,14A(1),6A(1),01/07/2020,53400,14A(1),6A(1),01/07/2019,53400,14A(1),6A(1),
265,COOTAMUNDRA-GUNDAGAI REGIONAL,419859,NORMAL,"",,263,"PARKER ST","COOTAMUNDRA",2590,"1/900520",E2,303.5,M,01/07/2023,59700,14A(1),6A(1),01/07/2022,56900,14A(1),6A(1),01/07/2021,55300,14A(1),6A(1),01/07/2020,55300,14A(1),6A(1),01/07/2019,55300,14A(1),6A(1),
265,COOTAMUNDRA-GUNDAGAI REGIONAL,419860,NORMAL,"",,257,"PARKER ST","COOTAMUNDRA",2590,"3B/104539 1/781899",E2,1226,M,01/07/2023,201000,14A(1),14G,01/07/2022,192000,14A(1),14G,01/07/2021,187000,14A(1),14G,01/07/2020,187000,14A(1),14G,01/07/2019,187000,14A(1),14G,
265,COOTAMUNDRA-GUNDAGAI REGIONAL,419862,NORMAL,"",,241,"PARKER ST","COOTAMUNDRA",2590,"3D/921344",E2,335.1,M,01/07/2023,78800,14A(1),6A(1),01/07/2022,75100,14A(1),6A(1),01/07/2021,73000,14A(1),6A(1),01/07/2020,73000,14A(1),6A(1),01/07/2019,73000,14A(1),6A(1),
265,COOTAMUNDRA-GUNDAGAI REGIONAL,419863,NORMAL,"",,239,"PARKER ST","COOTAMUNDRA",2590,"3A/104539",E2,271.9,M,01/07/2023,70200,14A(1),6A(1),01/07/2022,66900,14A(1),6A(1),01/07/2021,65000,14A(1),6A(1),01/07/2020,65000,14A(1),6A(1),01/07/2019,65000,14A(1),6A(1),
265,COOTAMUNDRA-GUNDAGAI REGIONAL,419865,NORMAL,"",,217,"PARKER ST","COOTAMUNDRA",2590,"A/398213",E2,240.3,M,01/07/2023,63800,14A(1),6A(1),01/07/2022,60800,14A(1),6A(1),01/07/2021,59100,14A(1),6A(1),01/07/2020,59100,14A(1),6A(1),01/07/2019,59100,14A(1),6A(1),
265,COOTAMUNDRA-GUNDAGAI REGIONAL,419866,NORMAL,"",,213,"PARKER ST","COOTAMUNDRA",2590,"B/398213",E2,512.2,M,01/07/2023,128000,14A(1),14G,01/07/2022,122000,14A(1),14G,01/07/2021,119000,14A(1),14G,01/07/2020,119000,14A(1),14G,01/07/2019,119000,14A(1),14G,
265,COOTAMUNDRA-GUNDAGAI REGIONAL,419867,NORMAL,"",,211,"PARKER ST","COOTAMUNDRA",2590,"2/568883",E2,285.2,M,01/07/2023,83200,14A(1),6A(1),01/07/2022,79300,14A(1),6A(1),01/07/2021,77000,14A(1),6A(1),01/07/2020,77000,14A(1),6A(1),01/07/2019,77000,14A(1),6A(1),
265,COOTAMUNDRA-GUNDAGAI REGIONAL,419868,NORMAL,"",,207,"PARKER ST","COOTAMUNDRA",2590,"1/568883",E2,370.7,M,01/07/2023,104000,14A(1),6A(1),01/07/2022,99600,14A(1),6A(1),01/07/2021,96700,14A(1),6A(1),01/07/2020,96700,14A(1),6A(1),01/07/2019,96700,14A(1),6A(1),
265,COOTAMUNDRA-GUNDAGAI REGIONAL,419869,NORMAL,"",,205,"PARKER ST","COOTAMUNDRA",2590,"1/936341",E2,999.1,M,01/07/2023,187000,14A(1),6A(1),01/07/2022,179000,14A(1),6A(1),01/07/2021,174000,14A(1),6A(1),01/07/2020,174000,14A(1),6A(1),01/07/2019,174000,14A(1),6A(1),
