DISTRICT CODE,DISTRICT NAME,PROPERTY ID,PROPERTY TYPE,PROPERTY NAME,UNIT NUMBER,HOUSE NUMBER,STREET NAME,SUBURB NAME,POSTCODE,PROPERTY DESCRIPTION,ZONE CODE,AREA,AREA TYPE,BASE DATE 1,LAND VALUE 1,AUTHORITY 1,BASIS 1,BASE DATE 2,LAND VALUE 2,AUTHORITY 2,BASIS 2,BASE DATE 3,LAND VALUE 3,AUTHORITY 3,BASIS 3,BASE DATE 4,LAND VALUE 4,AUTHORITY 4,BASIS 4,BASE DATE 5,LAND VALUE 5,AUTHORITY 5,BASIS 5,
238,COONAMBLE,3016336,NORMAL,"",,4,"ROSS LANE","COONAMBLE",2829,"1/924462",R1,2182,M,01/07/2023,17600,14A(1),6A(1),01/07/2022,16000,14A(1),6A(1),01/07/2021,13400,14A(1),6A(1),01/07/2020,13200,14A(1),6A(1),01/07/2019,13200,14A(1),6A(1),
238,COONAMBLE,2851088,NORMAL,"",,43-47,"BARTON ST","COONAMBLE",2829,"80, PT 81/3693",R1,1.194,H,01/07/2023,64400,14A(1),6A(1),01/07/2022,58600,14A(1),6A(1),01/07/2021,48900,14A(1),6A(1),01/07/2020,48000,14A(1),6A(1),01/07/2019,48000,14A(1),6A(1),
238,COONAMBLE,2860577,NORMAL,"",,,"PART KAROO","COONAMBLE",2829,"92/754183 9, 69/754222",RU1,259.81,H,01/07/2023,822000,14A(1),6A(1),01/07/2022,783000,14A(1),6A(1),01/07/2021,783000,14A(1),6A(1),01/07/2020,653000,14A(1),6A(1),01/07/2019,653000,14A(1),6A(1),
238,COONAMBLE,2860589,NORMAL,"",,7,"BIMBLE ST","COONAMBLE",2829,"1/508358",R1,1214,M,01/07/2023,28300,14A(1),6A(1),01/07/2022,26400,14A(1),6A(1),01/07/2021,22000,14A(1),6A(1),01/07/2020,21600,14A(1),6A(1),01/07/2019,21600,14A(1),6A(1),
238,COONAMBLE,2860590,NORMAL,"",,4-6,"MUNDOOREN ST","COONAMBLE",2829,"1/317870 B/393429",R1,2365.2,M,01/07/2023,36900,14A(1),6A(1),01/07/2022,34400,14A(1),6A(1),01/07/2021,28700,14A(1),6A(1),01/07/2020,28200,14A(1),6A(1),01/07/2019,28200,14A(1),6A(1),
238,COONAMBLE,2879104,NORMAL,"",,3977,"CARINDA RD PH CONIMBIA","CONIMBIA",2829,"1/505398",RU1,158.1,M,01/07/2023,630,14A(1),6A(1),01/07/2022,600,14A(1),6A(1),01/07/2021,500,14A(1),6A(1),01/07/2020,500,14A(1),6A(1),01/07/2019,500,14A(1),6A(1),
238,COONAMBLE,2886987,NORMAL,"CLARAWAY",,998,"BRAMBLE RD","WARRUMBUNGLE",2828,"B/384338 7/754244",RU1,232.6,H,01/07/2023,627000,14A(1),6A(1),01/07/2022,598000,14A(1),6A(1),01/07/2021,598000,14A(1),6A(1),01/07/2020,499000,14A(1),6A(1),01/07/2019,499000,14A(1),6A(1),
238,COONAMBLE,2886989,NORMAL,"PART CLARAWAY",,,"WARRUMBUNGLES","COONAMBLE",2829,"31/754265",RU1,578.7,H,01/07/2023,1330000,14A(1),6A(1),01/07/2022,1270000,14A(1),6A(1),01/07/2021,1270000,14A(1),6A(1),01/07/2020,1060000,14A(1),6A(1),01/07/2019,1060000,14A(1),6A(1),
238,COONAMBLE,2940169,NORMAL,"PART LYNWOOD",,,"","COONAMBLE",2829,"67/754204",RU1,207,H,01/07/2023,401000,14A(1),6A(1),01/07/2022,349000,14A(1),6A(1),01/07/2021,304000,14A(1),6A(1),01/07/2020,254000,14A(1),6A(1),01/07/2019,254000,14A(1),6A(1),
238,COONAMBLE,2919282,NORMAL,"",,65-73,"YARRAN ST","COONAMBLE",2829,"90/3693 2/500277",R1,9141,M,01/07/2023,93300,14A(1),6A(1),01/07/2022,88900,14A(1),6A(1),01/07/2021,57400,14A(1),6A(1),01/07/2020,55200,14A(1),6A(1),01/07/2019,55200,14A(1),6A(1),
