DISTRICT CODE,DISTRICT NAME,PROPERTY ID,PROPERTY TYPE,PROPERTY NAME,UNIT NUMBER,HOUSE NUMBER,STREET NAME,SUBURB NAME,POSTCODE,PROPERTY DESCRIPTION,ZONE CODE,AREA,AREA TYPE,BASE DATE 1,LAND VALUE 1,AUTHORITY 1,BASIS 1,BASE DATE 2,LAND VALUE 2,AUTHORITY 2,BASIS 2,BASE DATE 3,LAND VALUE 3,AUTHORITY 3,BASIS 3,BASE DATE 4,LAND VALUE 4,AUTHORITY 4,BASIS 4,BASE DATE 5,LAND VALUE 5,AUTHORITY 5,BASIS 5,
233,BREWARRINA,2857701,NORMAL,"",,,"BOKHARA ST","BREWARRINA",2839,"8/1033446 Railway Land Lease 153650",SP2,3155,M,01/07/2023,6000,14A(1),14C,01/07/2022,6000,14A(1),14C,01/07/2021,6000,14A(1),14C,01/07/2020,3000,14A(1),14C,01/07/2019,3000,14A(1),14C,
233,BREWARRINA,2857702,NORMAL,"",,,"BOKHARA ST","BREWARRINA",2839,"9/1033446",SP2,3.598,H,01/07/2023,15000,14A(1),14C,01/07/2022,15000,14A(1),14C,01/07/2021,15000,14A(1),14C,01/07/2020,15000,14A(1),14C,01/07/2019,15000,14A(1),14C,
233,BREWARRINA,2877410,NORMAL,"",,,"SHERWIN ST","ANGLEDOOL",2834,"1, 2, 3, 4/8/2749",RU1,4047.2,M,01/07/2023,17400,14A(1),14C,01/07/2022,17400,14A(1),14C,01/07/2021,8700,14A(1),14C,01/07/2020,8700,14A(1),14C,01/07/2019,8700,14A(1),14C,
233,BREWARRINA,2918719,NORMAL,"BUKULLA",,,"EAST CULGOA RD","WEILMORINGLE",2839,"PT 5879/768771 Western Land Lease 638",RU1,4114.2,H,01/07/2023,1260000,14A(1),14C,01/07/2022,1154000,14A(1),14C,01/07/2021,903000,14A(1),14C,01/07/2020,751000,14A(1),14C,01/07/2019,626000,14A(1),14C,
233,BREWARRINA,2918722,NORMAL,"",,,"EAST CULGOA RD","WEILMORINGLE",2839,"PT 5879/768771 Licence 332502",RU1,4,H,01/07/2023,2770,14A(1),14C,01/07/2022,2520,14A(1),14C,01/07/2021,1940,14A(1),14C,01/07/2020,1640,14A(1),14C,01/07/2019,1370,14A(1),14C,
233,BREWARRINA,2916207,NORMAL,"",,,"","GOODOOGA",2838,"101, 102, 103/1034321",RU1,4.52,H,01/07/2023,5500,14A(1),14C,01/07/2022,5000,14A(1),14C,01/07/2021,3960,14A(1),14C,01/07/2020,3960,14A(1),14C,01/07/2019,3300,14A(1),14C,
233,BREWARRINA,2919835,NORMAL,"",,,"WALGETT ST","GOODOOGA",2838,"1/870898 PT 104/1034321",RU1,124.92,H,01/07/2023,34700,14A(1),14C,01/07/2022,31600,14A(1),14C,01/07/2021,24200,14A(1),14C,01/07/2020,20100,14A(1),14C,01/07/2019,16800,14A(1),14C,
233,BREWARRINA,2924238,NORMAL,"PART BUKULLA STATION",,,"","BREWARRINA",2839,"5878/768770 Western Land Lease 2182",RU1,4120,H,01/07/2023,1340000,14A(1),14C,01/07/2022,1225000,14A(1),14C,01/07/2021,956000,14A(1),14C,01/07/2020,796000,14A(1),14C,01/07/2019,664000,14A(1),14C,
233,BREWARRINA,2928494,NORMAL,"",,,"DARLING ST","BREWARRINA",2839,"3/545076",RU1,2.485,H,01/07/2023,6200,14A(1),14C,01/07/2022,6200,14A(1),14C,01/07/2021,5000,14A(1),14C,01/07/2020,5000,14A(1),14C,01/07/2019,5000,14A(1),14C,
233,BREWARRINA,2928495,NORMAL,"",,,"DARLING ST","BREWARRINA",2839,"PT 4/1044943",R5,640.7,M,01/07/2023,2500,14A(1),14C,01/07/2022,2500,14A(1),14C,01/07/2021,1200,14A(1),14C,01/07/2020,1200,14A(1),14C,01/07/2019,1200,14A(1),14C,
