DISTRICT CODE,DISTRICT NAME,PROPERTY ID,PROPERTY TYPE,PROPERTY NAME,UNIT NUMBER,HOUSE NUMBER,STREET NAME,SUBURB NAME,POSTCODE,PROPERTY DESCRIPTION,ZONE CODE,AREA,AREA TYPE,BASE DATE 1,LAND VALUE 1,AUTHORITY 1,BASIS 1,BASE DATE 2,LAND VALUE 2,AUTHORITY 2,BASIS 2,BASE DATE 3,LAND VALUE 3,AUTHORITY 3,BASIS 3,BASE DATE 4,LAND VALUE 4,AUTHORITY 4,BASIS 4,BASE DATE 5,LAND VALUE 5,AUTHORITY 5,BASIS 5,
150,BYRON,1666856,UNDERSP,"",,14,"BRANDON ST","SUFFOLK PARK",2481,"1, 2, CP/SP16492",R2,766.6,M,01/07/2023,1810000,14A(1),6A(2),01/07/2022,2490000,14A(1),6A(2),01/07/2021,1870000,14A(1),6A(2),01/07/2020,1190000,14A(1),6A(2),01/07/2019,1090000,14A(1),6A(2),
150,BYRON,1666860,NORMAL,"",,18,"BRANDON ST","SUFFOLK PARK",2481,"21/12/11632",R2,662.3,M,01/07/2023,1550000,14A(1),6A(1),01/07/2022,2130000,14A(1),6A(1),01/07/2021,1600000,14A(1),6A(1),01/07/2020,1020000,14A(1),6A(1),01/07/2019,934000,14A(1),6A(1),
150,BYRON,1666861,UNDERSP,"",,20,"BRANDON ST","SUFFOLK PARK",2481,"2, CP/SP16853 3/SP72506",R2,662.3,M,01/07/2023,1790000,14A(1),6A(2),01/07/2022,2460000,14A(1),6A(2),01/07/2021,1850000,14A(1),6A(2),01/07/2020,1180000,14A(1),6A(2),01/07/2019,1080000,14A(1),6A(2),
150,BYRON,1666864,NORMAL,"",,22,"BRANDON ST","SUFFOLK PARK",2481,"23/12/11632",R2,660,M,01/07/2023,1550000,14A(1),6A(1),01/07/2022,2130000,14A(1),6A(1),01/07/2021,1600000,14A(1),6A(1),01/07/2020,1020000,14A(1),6A(1),01/07/2019,934000,14A(1),6A(1),
150,BYRON,1666865,NORMAL,"",,24,"BRANDON ST","SUFFOLK PARK",2481,"24/12/11632",R2,670.2,M,01/07/2023,1550000,14A(1),6A(1),01/07/2022,2130000,14A(1),6A(1),01/07/2021,1600000,14A(1),6A(1),01/07/2020,1020000,14A(1),6A(1),01/07/2019,934000,14A(1),6A(1),
150,BYRON,1666866,NORMAL,"",,26,"BRANDON ST","SUFFOLK PARK",2481,"12/9/11632",R2,710.73,M,01/07/2023,1560000,14A(1),6A(1),01/07/2022,2140000,14A(1),6A(1),01/07/2021,1610000,14A(1),6A(1),01/07/2020,1030000,14A(1),6A(1),01/07/2019,942000,14A(1),6A(1),
150,BYRON,1666867,NORMAL,"",,28,"BRANDON ST","SUFFOLK PARK",2481,"13/9/11632",R2,725.51,M,01/07/2023,1580000,14A(1),6A(1),01/07/2022,2170000,14A(1),6A(1),01/07/2021,1630000,14A(1),6A(1),01/07/2020,1040000,14A(1),6A(1),01/07/2019,951000,14A(1),6A(1),
150,BYRON,1666868,UNDERSP,"",,30,"BRANDON ST","SUFFOLK PARK",2481,"1, 2, CP/SP16503",R2,708.2,M,01/07/2023,1790000,14A(1),6A(2),01/07/2022,2460000,14A(1),6A(2),01/07/2021,1850000,14A(1),6A(2),01/07/2020,1180000,14A(1),6A(2),01/07/2019,1080000,14A(1),6A(2),
150,BYRON,1666871,NORMAL,"",,32,"BRANDON ST","SUFFOLK PARK",2481,"15/9/11632",R2,708.2,M,01/07/2023,1560000,14A(1),6A(1),01/07/2022,2140000,14A(1),6A(1),01/07/2021,1610000,14A(1),6A(1),01/07/2020,1030000,14A(1),6A(1),01/07/2019,942000,14A(1),6A(1),
150,BYRON,1666872,NORMAL,"",,34,"BRANDON ST","SUFFOLK PARK",2481,"16/9/11632",R2,710.7,M,01/07/2023,1560000,14A(1),6A(1),01/07/2022,2140000,14A(1),6A(1),01/07/2021,1610000,14A(1),6A(1),01/07/2020,1030000,14A(1),6A(1),01/07/2019,942000,14A(1),6A(1),
150,BYRON,1666873,UNDERSP,"",,36,"BRANDON ST","SUFFOLK PARK",2481,"1, 2, CP/SP16905",R2,710.7,M,01/07/2023,1790000,14A(1),6A(2),01/07/2022,2460000,14A(1),6A(2),01/07/2021,1850000,14A(1),6A(2),01/07/2020,1180000,14A(1),6A(2),01/07/2019,1080000,14A(1),6A(2),
150,BYRON,1666876,NORMAL,"",,38,"BRANDON ST","SUFFOLK PARK",2481,"18/9/11632",R2,708.2,M,01/07/2023,1560000,14A(1),6A(1),01/07/2022,2140000,14A(1),6A(1),01/07/2021,1610000,14A(1),6A(1),01/07/2020,1030000,14A(1),6A(1),01/07/2019,942000,14A(1),6A(1),
150,BYRON,1666877,NORMAL,"",,40,"BRANDON ST","SUFFOLK PARK",2481,"19/9/11632",R2,695.6,M,01/07/2023,1560000,14A(1),6A(1),01/07/2022,2140000,14A(1),6A(1),01/07/2021,1610000,14A(1),6A(1),01/07/2020,1030000,14A(1),6A(1),01/07/2019,942000,14A(1),6A(1),
150,BYRON,1666878,NORMAL,"",,42,"BRANDON ST","SUFFOLK PARK",2481,"20/9/11632",R2,698.1,M,01/07/2023,1560000,14A(1),6A(1),01/07/2022,2140000,14A(1),6A(1),01/07/2021,1610000,14A(1),6A(1),01/07/2020,1030000,14A(1),6A(1),01/07/2019,942000,14A(1),6A(1),
150,BYRON,1666879,NORMAL,"",,44,"BRANDON ST","SUFFOLK PARK",2481,"21/9/11632",R2,698.1,M,01/07/2023,1560000,14A(1),6A(1),01/07/2022,2140000,14A(1),6A(1),01/07/2021,1610000,14A(1),6A(1),01/07/2020,1030000,14A(1),6A(1),01/07/2019,942000,14A(1),6A(1),
150,BYRON,1666880,UNDERSP,"",,46,"BRANDON ST","SUFFOLK PARK",2481,"1, 2, CP/SP15497",R2,683.8,M,01/07/2023,1780000,14A(1),6A(2),01/07/2022,2440000,14A(1),6A(2),01/07/2021,1830000,14A(1),6A(2),01/07/2020,1170000,14A(1),6A(2),01/07/2019,1070000,14A(1),6A(2),
150,BYRON,1666883,NORMAL,"",,48,"BRANDON ST","SUFFOLK PARK",2481,"12/6/11632 1/47073",R2,755.2,M,01/07/2023,1600000,14A(1),6A(1),01/07/2022,2200000,14A(1),6A(1),01/07/2021,1650000,14A(1),6A(1),01/07/2020,1050000,14A(1),6A(1),01/07/2019,960000,14A(1),6A(1),
150,BYRON,1666885,NORMAL,"",,52,"BRANDON ST","SUFFOLK PARK",2481,"14/6/11632",R2,698.1,M,01/07/2023,1560000,14A(1),6A(1),01/07/2022,2140000,14A(1),6A(1),01/07/2021,1610000,14A(1),6A(1),01/07/2020,1030000,14A(1),6A(1),01/07/2019,942000,14A(1),6A(1),
150,BYRON,1666886,NORMAL,"",,54,"BRANDON ST","SUFFOLK PARK",2481,"15/6/11632",R2,698.1,M,01/07/2023,1560000,14A(1),6A(1),01/07/2022,2140000,14A(1),6A(1),01/07/2021,1610000,14A(1),6A(1),01/07/2020,1030000,14A(1),6A(1),01/07/2019,942000,14A(1),6A(1),
150,BYRON,1666887,NORMAL,"",,56,"BRANDON ST","SUFFOLK PARK",2481,"16/6/11632 1/40875",R2,805.3,M,01/07/2023,1780000,14A(1),6A(1),01/07/2022,2440000,14A(1),6A(1),01/07/2021,1830000,14A(1),6A(1),01/07/2020,1170000,14A(1),6A(1),01/07/2019,1070000,14A(1),6A(1),
150,BYRON,1666888,NORMAL,"",,58,"BRANDON ST","SUFFOLK PARK",2481,"17/6/11632",R2,698.1,M,01/07/2023,1560000,14A(1),6A(1),01/07/2022,2140000,14A(1),6A(1),01/07/2021,1610000,14A(1),6A(1),01/07/2020,1030000,14A(1),6A(1),01/07/2019,942000,14A(1),6A(1),
150,BYRON,1666890,NORMAL,"",,62,"BRANDON ST","SUFFOLK PARK",2481,"19/6/11632 1/47455",R2,752.5,M,01/07/2023,1600000,14A(1),6A(1),01/07/2022,2200000,14A(1),6A(1),01/07/2021,1650000,14A(1),6A(1),01/07/2020,1050000,14A(1),6A(1),01/07/2019,960000,14A(1),6A(1),
