DISTRICT CODE,DISTRICT NAME,PROPERTY ID,PROPERTY TYPE,PROPERTY NAME,UNIT NUMBER,HOUSE NUMBER,STREET NAME,SUBURB NAME,POSTCODE,PROPERTY DESCRIPTION,ZONE CODE,AREA,AREA TYPE,BASE DATE 1,LAND VALUE 1,AUTHORITY 1,BASIS 1,BASE DATE 2,LAND VALUE 2,AUTHORITY 2,BASIS 2,BASE DATE 3,LAND VALUE 3,AUTHORITY 3,BASIS 3,BASE DATE 4,LAND VALUE 4,AUTHORITY 4,BASIS 4,BASE DATE 5,LAND VALUE 5,AUTHORITY 5,BASIS 5,
302,GLEN INNES SEVERN,2823241,NORMAL,"",,51,"CRAMSIE CRES","GLEN INNES",2370,"1/1027499",R5,1.48,H,01/07/2023,249000,14A(1),6A(1),01/07/2022,249000,14A(1),6A(1),01/07/2021,166000,14A(1),6A(1),01/07/2020,140000,14A(1),6A(1),01/07/2019,140000,14A(1),6A(1),
302,GLEN INNES SEVERN,2829533,NORMAL,"KILLARNEY",,,"NINE MILE RD","DUNDEE",2370,"113, 129, 130/753309 228/753310 Enclosure Permit 31468",RU1,517.9,H,01/07/2023,1630000,14A(1),6A1/14I,01/07/2022,1870000,14A(1),6A1/14I,01/07/2021,1340000,14A(1),14I,01/07/2020,1090000,14A(1),14I,01/07/2019,1020000,14A(1),14I,
302,GLEN INNES SEVERN,2832275,NORMAL,"ROSEHILL",,107,"MILLERS RD","MOUNT MITCHELL",2365,"96/42002 1/113875 91, 106, 107, 111, 112, 222, 303/753280 8, 13, 16, 19, 20, 33, 34, 35, 46, 47, 48, 52, 306, 309, 310, 311/753294 11, 29, 30, 32, 40/753297 2/1012989",RU1,1354.19,H,01/07/2023,9360000,14A(1),6A(1),01/07/2022,10700000,14A(1),6A(1),01/07/2021,7680000,14A(1),6A(1),01/07/2020,6220000,14A(1),6A(1),01/07/2019,5770000,14A(1),6A(1),
302,GLEN INNES SEVERN,2854879,NORMAL,"AVONDALE",,681,"FURRACABAD RD","FURRACABAD",2370,"1/223630 138, 139/753270",RU1,232.3,H,01/07/2023,2580000,14A(1),6A(1),01/07/2022,2580000,14A(1),6A(1),01/07/2021,1500000,14A(1),6A(1),01/07/2020,1250000,14A(1),6A(1),01/07/2019,1110000,14A(1),6A(1),
302,GLEN INNES SEVERN,2884929,NORMAL,"KUBBA JIMBA",,220,"KUBBA JIMBA RD","DUNDEE",2370,"1/586124 2, 6, 7, 10, 20, 21, 26, 27, 28, 29, 49, 56, 62, 63, 65, 88, 103/753266",RU1,745.177,H,01/07/2023,2660000,14A(1),6A(1),01/07/2022,3040000,14A(1),6A(1),01/07/2021,2170000,14A(1),6A(1),01/07/2020,1760000,14A(1),6A(1),01/07/2019,1640000,14A(1),6A(1),
302,GLEN INNES SEVERN,2868028,NORMAL,"",,109,"LAMBETH ST","GLEN INNES",2370,"1/1015494",R1,706.6,M,01/07/2023,97700,14A(1),14G,01/07/2022,92700,14A(1),14G,01/07/2021,61000,14A(1),14G,01/07/2020,52900,14A(1),14G,01/07/2019,52900,14A(1),14G,
302,GLEN INNES SEVERN,2868029,NORMAL,"",,36,"HEALEYS LANE","GLEN INNES",2370,"2/1015494",R1,707,M,01/07/2023,74500,14A(1),6A(1),01/07/2022,70700,14A(1),6A(1),01/07/2021,46500,14A(1),6A(1),01/07/2020,40300,14A(1),6A(1),01/07/2019,40300,14A(1),6A(1),
302,GLEN INNES SEVERN,2888859,UNDERSP,"",,157,"CHURCH ST","GLEN INNES",2370,"1, 2, 3, 4, 5, 6, 7, 8, CP/SP18471",R1,2013,M,01/07/2023,105000,14A(1),6A(1),01/07/2022,100000,14A(1),6A(1),01/07/2021,63900,14A(1),6A(1),01/07/2020,58400,14A(1),6A(1),01/07/2019,58400,14A(1),6A(1),
302,GLEN INNES SEVERN,2868345,NORMAL,"",,56,"WATSONS DR","GLEN INNES",2370,"1/555938",RU1,3712,M,01/07/2023,63600,14A(1),6A(1),01/07/2022,60000,14A(1),6A(1),01/07/2021,69200,14A(1),6A(1),01/07/2020,66700,14A(1),6A(1),01/07/2019,66700,14A(1),6A(1),
302,GLEN INNES SEVERN,2882628,NORMAL,"",,1651,"SHANNON VALE RD","SHANNON VALE",2370,"1/872810",RU1,65.22,H,01/07/2023,486000,14A(1),6A(1),01/07/2022,450000,14A(1),6A(1),01/07/2021,338000,14A(1),6A(1),01/07/2020,282000,14A(1),6A(1),01/07/2019,269000,14A(1),6A(1),
302,GLEN INNES SEVERN,2879933,NORMAL,"",,92,"FORBES ST","DEEPWATER",2371,"1/8/758344",RU5,1062,M,01/07/2023,53300,14A(1),6A(1),01/07/2022,47200,14A(1),6A(1),01/07/2021,30500,14A(1),6A(1),01/07/2020,22000,14A(1),6A(1),01/07/2019,18900,14A(1),6A(1),
302,GLEN INNES SEVERN,2879944,NORMAL,"",,96,"FORBES ST","DEEPWATER",2371,"11/8/758344",RU5,1062,M,01/07/2023,53300,14A(1),6A(1),01/07/2022,47200,14A(1),6A(1),01/07/2021,30500,14A(1),6A(1),01/07/2020,22000,14A(1),6A(1),01/07/2019,18900,14A(1),6A(1),
