DISTRICT CODE,DISTRICT NAME,PROPERTY ID,PROPERTY TYPE,PROPERTY NAME,UNIT NUMBER,HOUSE NUMBER,STREET NAME,SUBURB NAME,POSTCODE,PROPERTY DESCRIPTION,ZONE CODE,AREA,AREA TYPE,BASE DATE 1,LAND VALUE 1,AUTHORITY 1,BASIS 1,BASE DATE 2,LAND VALUE 2,AUTHORITY 2,BASIS 2,BASE DATE 3,LAND VALUE 3,AUTHORITY 3,BASIS 3,BASE DATE 4,LAND VALUE 4,AUTHORITY 4,BASIS 4,BASE DATE 5,LAND VALUE 5,AUTHORITY 5,BASIS 5,
109,CABONNE,1213489,NORMAL,"BRENTWOOD",,162,"GARRA RD","MOLONG",2866,"4/877506",RU1,286.1,H,01/07/2023,2460000,14A(1),6A(1),01/07/2022,2140000,14A(1),6A(1),01/07/2021,1680000,14A(1),6A(1),01/07/2020,1530000,14A(1),6A(1),01/07/2019,1350000,14A(1),6A(1),
109,CABONNE,1213490,NORMAL,"",,76,"SPRING VALE LANE","MOLONG",2866,"70/790734",RU1,183.2,H,01/07/2023,2830000,14A(1),6A(1),01/07/2022,2460000,14A(1),6A(1),01/07/2021,1930000,14A(1),6A(1),01/07/2020,1750000,14A(1),6A(1),01/07/2019,1540000,14A(1),6A(1),
109,CABONNE,1213492,NORMAL,"",,179,"LARRAS LEE RD","LARRAS LEE",2866,"179/750133",RU1,2023,M,01/07/2023,65600,14A(1),6A(1),01/07/2022,50900,14A(1),6A(1),01/07/2021,40100,14A(1),6A(1),01/07/2020,36000,14A(1),6A(1),01/07/2019,34700,14A(1),6A(1),
109,CABONNE,1213493,NORMAL,"",,22,"BLOOMFIELD RD","MOLONG",2866,"181, 202/750133",RU1,20.09,H,01/07/2023,638000,14A(1),6A(1),01/07/2022,495000,14A(1),6A(1),01/07/2021,390000,14A(1),6A(1),01/07/2020,350000,14A(1),6A(1),01/07/2019,338000,14A(1),6A(1),
109,CABONNE,1213494,NORMAL,"",,35,"NYORA LANE","MOLONG",2866,"182/750133",RU1,24.34,H,01/07/2023,638000,14A(1),6A(1),01/07/2022,495000,14A(1),6A(1),01/07/2021,390000,14A(1),6A(1),01/07/2020,350000,14A(1),6A(1),01/07/2019,338000,14A(1),6A(1),
109,CABONNE,1213495,NORMAL,"CRYSTAL SPRINGS",,15,"GARRA RD","MOLONG",2866,"710/812883",RU1,66.43,H,01/07/2023,868000,14A(1),6A(1),01/07/2022,674000,14A(1),6A(1),01/07/2021,531000,14A(1),6A(1),01/07/2020,477000,14A(1),6A(1),01/07/2019,460000,14A(1),6A(1),
109,CABONNE,1213496,NORMAL,"BARALONG",,159,"GARRA RD","MOLONG",2866,"711/812883",RU1,72.47,H,01/07/2023,462000,14A(1),6A(1),01/07/2022,359000,14A(1),6A(1),01/07/2021,283000,14A(1),6A(1),01/07/2020,254000,14A(1),6A(1),01/07/2019,245000,14A(1),6A(1),
109,CABONNE,1213497,NORMAL,"BELL",,,"","MOLONG",2866,"1/112850",RU1,1.628,H,01/07/2023,281000,14A(1),6A(1),01/07/2022,218000,14A(1),6A(1),01/07/2021,172000,14A(1),6A(1),01/07/2020,155000,14A(1),6A(1),01/07/2019,150000,14A(1),6A(1),
109,CABONNE,1213498,NORMAL,"BIRRAHLEE",,20,"NYORA LANE","MOLONG",2866,"2/817024",RU1,18.12,H,01/07/2023,547000,14A(1),6A(1),01/07/2022,425000,14A(1),6A(1),01/07/2021,335000,14A(1),6A(1),01/07/2020,301000,14A(1),6A(1),01/07/2019,290000,14A(1),6A(1),
109,CABONNE,1213499,NORMAL,"",,38,"NYORA LANE","MOLONG",2866,"1/817024",RU1,8000,M,01/07/2023,212000,14A(1),6A(1),01/07/2022,165000,14A(1),6A(1),01/07/2021,130000,14A(1),6A(1),01/07/2020,117000,14A(1),6A(1),01/07/2019,113000,14A(1),6A(1),
109,CABONNE,1213501,NORMAL,"GIRRAWHEEN",,207,"BANJO PATERSON WAY","MOLONG",2866,"1/398027",RU1,1.985,H,01/07/2023,358000,14A(1),6A(1),01/07/2022,278000,14A(1),6A(1),01/07/2021,219000,14A(1),6A(1),01/07/2020,197000,14A(1),6A(1),01/07/2019,190000,14A(1),6A(1),
109,CABONNE,1213502,NORMAL,"NOAHS ARK",,170,"SPRING VALE LANE","MOLONG",2866,"196/750133",RU1,33.39,H,01/07/2023,257000,14A(1),6A(1),01/07/2022,200000,14A(1),6A(1),01/07/2021,158000,14A(1),6A(1),01/07/2020,142000,14A(1),6A(1),01/07/2019,137000,14A(1),6A(1),
109,CABONNE,1213504,NORMAL,"GULLENGAMBLE",,309,"GULLENGAMBLE RD","OBLEY",2868,"12, PT 18/753219 Enclosure Permit 29320 Enclosure Permit 29760",RU1,2381,H,01/07/2023,4000000,14A(1),14I/28,01/07/2022,3350000,14A(1),14I/28,01/07/2021,2800000,14A(1),14I/28,01/07/2020,2340000,14A(2),14I/28,01/07/2019,2210000,14A(2),14I/28,
109,CABONNE,1213506,NORMAL,"",,,"GUNDONG RD","OBLEY",2868,"22/753219",RU1,86.2,H,01/07/2023,114000,14A(1),6A(1),01/07/2022,109000,14A(1),6A(1),01/07/2021,91000,14A(1),6A(1),01/07/2020,75500,14A(1),6A(1),01/07/2019,70900,14A(1),6A(1),
109,CABONNE,1213508,NORMAL,"NYRANG CREEK CEMETERY ",,,"NANGAR RD","CANOWINDRA",2804,"7005/1020082 Crown Reserve 86011",RU1,5000,M,01/07/2023,18300,14A(1),6A(1),01/07/2022,17300,14A(1),6A(1),01/07/2021,9830,14A(1),6A(1),01/07/2020,9290,14A(1),6A(1),01/07/2019,9220,14A(1),6A(1),
109,CABONNE,1213509,NORMAL,"BELUBULA",,,"NANAMI LANE","CANOWINDRA",2804,"1/583286 223/750134 11/750169 141/750178",RU1,28.51,H,01/07/2023,156000,14A(1),6A(1),01/07/2022,142000,14A(1),6A(1),01/07/2021,109000,14A(1),6A(1),01/07/2020,98900,14A(1),6A(1),01/07/2019,93100,14A(1),6A(1),
109,CABONNE,1213511,NORMAL,"ROSEVILLA",,838,"BACK NYRANG RD","CANOWINDRA",2804,"8, 9, 16, 116, 120, 214/750134 Enclosure Permit 41539",RU1,108.9,H,01/07/2023,855000,14A(1),14I,01/07/2022,807000,14A(1),14I,01/07/2021,618000,14A(1),14I,01/07/2020,560000,14A(1),14I,01/07/2019,527000,14A(1),14I,
