DISTRICT CODE,DISTRICT NAME,PROPERTY ID,PROPERTY TYPE,PROPERTY NAME,UNIT NUMBER,HOUSE NUMBER,STREET NAME,SUBURB NAME,POSTCODE,PROPERTY DESCRIPTION,ZONE CODE,AREA,AREA TYPE,BASE DATE 1,LAND VALUE 1,AUTHORITY 1,BASIS 1,BASE DATE 2,LAND VALUE 2,AUTHORITY 2,BASIS 2,BASE DATE 3,LAND VALUE 3,AUTHORITY 3,BASIS 3,BASE DATE 4,LAND VALUE 4,AUTHORITY 4,BASIS 4,BASE DATE 5,LAND VALUE 5,AUTHORITY 5,BASIS 5,
263,FEDERATION,2975355,NORMAL,"SOARING CENTRE COROWA AERODROME",,311,"REDLANDS RD","COROWA",2646,"32/1049834",SP2,1.563,H,01/07/2023,252000,14A(1),6A(1),01/07/2022,240000,14A(1),6A(1),01/07/2021,16700,14A(1),6A(1),01/07/2020,12800,14A(1),6A(1),01/07/2019,12800,14A(1),6A(1),
263,FEDERATION,2844415,NORMAL,"",,8705,"FEDERATION WAY","MORUNDAH",2700,"PT 87/756432 10/1030772 Licence 333292",RU1,4111.5,H,01/07/2023,9780000,14A(1),6A(3)/14I,01/07/2022,8880000,14A(1),6A(3)/14I,01/07/2021,5370000,14A(1),6A(3)/14I,01/07/2020,3610000,14A(1),6A(3)/14I,01/07/2019,3440000,14A(1),6A(3)/14I,
263,FEDERATION,2856896,NORMAL,"",,853,"WIDGIEWA RD","MORUNDAH",2700,"2/620553",RU1,24.67,H,01/07/2023,100000,14A(1),6A(1),01/07/2022,91600,14A(1),6A(1),01/07/2021,55400,14A(1),6A(1),01/07/2020,37200,14A(1),6A(1),01/07/2019,35500,14A(1),6A(1),
263,FEDERATION,2860043,NORMAL,"",,116A,"REDLANDS RD","COROWA",2646,"41/1033625",R2,6.961,H,01/07/2023,360000,14A(1),6A(1),01/07/2022,355000,14A(1),6A(1),01/07/2021,223000,14A(1),6A(1),01/07/2020,203000,14A(1),6A(1),01/07/2019,203000,14A(1),6A(1),
263,FEDERATION,2860044,NORMAL,"",,146,"REDLANDS RD","COROWA",2646,"42/1033625",R2,6.873,H,01/07/2023,360000,14A(1),6A(1),01/07/2022,355000,14A(1),6A(1),01/07/2021,223000,14A(1),6A(1),01/07/2020,203000,14A(1),6A(1),01/07/2019,203000,14A(1),6A(1),
263,FEDERATION,2857293,NORMAL,"",,,"CLARENCE ST","BOREE CREEK",2652,"97, 103/756392 2/973344 1/1100144",RU5,1.213,H,01/07/2023,111000,14A(1),6A(1),01/07/2022,80000,14A(1),6A(1),01/07/2021,20600,14A(1),6A(1),01/07/2020,11900,14A(1),6A(1),01/07/2019,13300,14A(1),6A(1),
263,FEDERATION,2841138,NORMAL,"",,,"BALLDALE-COREEN RD","COREEN",2646,"2/104532 64, 65/753746 1/1024631",RU1,189.161,H,01/07/2023,1840000,14A(1),6A(1),01/07/2022,1570000,14A(1),6A(1),01/07/2021,1050000,14A(1),6A(1),01/07/2020,748000,14A(1),6A(1),01/07/2019,679000,14A(1),6A(1),
263,FEDERATION,2841377,NORMAL,"",,49,"RUSSELL ST","HOWLONG",2643,"4/742292 5/40/758528",R1,4046,M,01/07/2023,270000,14A(1),6A(1),01/07/2022,253000,14A(1),6A(1),01/07/2021,172000,14A(1),6A(1),01/07/2020,137000,14A(1),6A(1),01/07/2019,134000,14A(1),6A(1),
263,FEDERATION,2860539,NORMAL,"",2,6,"LAKEVIEW CT","MULWALA",2647,"362/41564",R1,151.6,M,01/07/2023,2270,14A(1),6A(1),01/07/2022,2220,14A(1),6A(1),01/07/2021,1230,14A(1),6A(1),01/07/2020,1080,14A(1),6A(1),01/07/2019,1080,14A(1),6A(1),
263,FEDERATION,2860540,NORMAL,"",3,6,"LAKEVIEW CT","MULWALA",2647,"363/41564",R1,162.1,M,01/07/2023,2270,14A(1),6A(1),01/07/2022,2220,14A(1),6A(1),01/07/2021,1230,14A(1),6A(1),01/07/2020,1080,14A(1),6A(1),01/07/2019,1080,14A(1),6A(1),
