DISTRICT CODE,DISTRICT NAME,PROPERTY ID,PROPERTY TYPE,PROPERTY NAME,UNIT NUMBER,HOUSE NUMBER,STREET NAME,SUBURB NAME,POSTCODE,PROPERTY DESCRIPTION,ZONE CODE,AREA,AREA TYPE,BASE DATE 1,LAND VALUE 1,AUTHORITY 1,BASIS 1,BASE DATE 2,LAND VALUE 2,AUTHORITY 2,BASIS 2,BASE DATE 3,LAND VALUE 3,AUTHORITY 3,BASIS 3,BASE DATE 4,LAND VALUE 4,AUTHORITY 4,BASIS 4,BASE DATE 5,LAND VALUE 5,AUTHORITY 5,BASIS 5,
118,BLAYNEY,1250315,NORMAL,"",,4948,"MID WESTERN HWY","CARCOAR",2791,"20/773756 2/809410",RU1,5.36,H,01/07/2023,488000,14A(1),6A(1),01/07/2022,477000,14A(1),6A(1),01/07/2021,328000,14A(1),6A(1),01/07/2020,263000,14A(1),6A(1),01/07/2019,263000,14A(1),6A(1),
118,BLAYNEY,1250316,NORMAL,"",,4656,"MID WESTERN HWY","BLAYNEY",2799,"144, 145, 212/750380 1/944500",RU1,77.59,H,01/07/2023,1400000,14A(1),6A(1),01/07/2022,1370000,14A(1),6A(1),01/07/2021,989000,14A(1),6A(1),01/07/2020,761000,14A(1),6A(1),01/07/2019,761000,14A(1),6A(1),
118,BLAYNEY,1250318,NORMAL,"",,377,"BROWNS CREEK RD","BROWNS CREEK",2799,"1/819600",R5,2.02,H,01/07/2023,356000,14A(1),6A(1),01/07/2022,295000,14A(1),6A(1),01/07/2021,197000,14A(1),6A(1),01/07/2020,180000,14A(1),6A(1),01/07/2019,169000,14A(1),6A(1),
118,BLAYNEY,1250320,NORMAL,"PARK LANE",,371,"BROWNS CREEK RD","BROWNS CREEK",2799,"2/819600",R5,2.048,H,01/07/2023,356000,14A(1),6A(1),01/07/2022,295000,14A(1),6A(1),01/07/2021,197000,14A(1),6A(1),01/07/2020,180000,14A(1),6A(1),01/07/2019,169000,14A(1),6A(1),
118,BLAYNEY,1250321,NORMAL,"THE SPOTT",,389,"BROWNS CREEK RD","BROWNS CREEK",2799,"201/603351",R5,40.47,H,01/07/2023,896000,14A(1),6A(1),01/07/2022,742000,14A(1),6A(1),01/07/2021,495000,14A(1),6A(1),01/07/2020,451000,14A(1),6A(1),01/07/2019,422000,14A(1),6A(1),
118,BLAYNEY,1250322,NORMAL,"EAGLE VIEW",,579,"BROWNS CREEK RD","BROWNS CREEK",2799,"202/603351",R5,41.64,H,01/07/2023,849000,14A(1),6A(1),01/07/2022,703000,14A(1),6A(1),01/07/2021,469000,14A(1),6A(1),01/07/2020,428000,14A(1),6A(1),01/07/2019,400000,14A(1),6A(1),
118,BLAYNEY,1250323,NORMAL,"",,106,"DAVIS RD","BROWNS CREEK",2799,"204/603351 Enclosure Permit 141039",R5,69.66,H,01/07/2023,808000,14A(1),14I,01/07/2022,669000,14A(1),14I,01/07/2021,446000,14A(1),14I,01/07/2020,407000,14A(1),14I,01/07/2019,381000,14A(1),14I,
118,BLAYNEY,1250324,NORMAL,"",,4820,"MID WESTERN HWY","CARCOAR",2791,"A/33206 1/132991 1/132992 143, 144/581175 141, 146/750380 Stranfield Wildlife Refuge No 352",RU1,100.5,H,01/07/2023,1470000,14A(1),6A(1),01/07/2022,1470000,14A(1),6A(1),01/07/2021,1110000,14A(1),6A(1),01/07/2020,859000,14A(1),6A(1),01/07/2019,826000,14A(1),6A(1),
118,BLAYNEY,1250333,NORMAL,"",,4169,"MID WESTERN HWY","BLAYNEY",2799,"1, 2, 3/240749 318/750380",RU1,5.87,H,01/07/2023,358000,14A(1),6A(1),01/07/2022,350000,14A(1),6A(1),01/07/2021,241000,14A(1),6A(1),01/07/2020,193000,14A(1),6A(1),01/07/2019,193000,14A(1),6A(1),
118,BLAYNEY,1250338,NORMAL,"",,1771,"CARCOAR RD","CARCOAR",2791,"361/44155 104/750380",RU2,2.377,H,01/07/2023,183000,14A(1),6A(1),01/07/2022,165000,14A(1),6A(1),01/07/2021,126000,14A(1),6A(1),01/07/2020,101000,14A(1),6A(1),01/07/2019,101000,14A(1),6A(1),
