DISTRICT CODE,DISTRICT NAME,PROPERTY ID,PROPERTY TYPE,PROPERTY NAME,UNIT NUMBER,HOUSE NUMBER,STREET NAME,SUBURB NAME,POSTCODE,PROPERTY DESCRIPTION,ZONE CODE,AREA,AREA TYPE,BASE DATE 1,LAND VALUE 1,AUTHORITY 1,BASIS 1,BASE DATE 2,LAND VALUE 2,AUTHORITY 2,BASIS 2,BASE DATE 3,LAND VALUE 3,AUTHORITY 3,BASIS 3,BASE DATE 4,LAND VALUE 4,AUTHORITY 4,BASIS 4,BASE DATE 5,LAND VALUE 5,AUTHORITY 5,BASIS 5,
054,COOLAMON,2860072,NORMAL,"COOLAMON SPORT & RECREATION CLUB",,71-73,"LEWIS ST N","COOLAMON",2701,"319/1034246 Special Lease 3441 Special Lease 80154 Special Lease 82445",RE1,1853,M,01/07/2023,124000,14A(1),14I,01/07/2022,99800,14A(1),14I,01/07/2021,76800,14A(1),14I,01/07/2020,91500,14A(1),14I,01/07/2019,91500,14A(1),14I,
054,COOLAMON,2860075,NORMAL,"",,,"MARRAR NORTH RD","MURRULEBALE",2652,"1/1034270",RU1,127,H,01/07/2023,1490000,14A(1),6A(1),01/07/2022,1490000,14A(1),6A(1),01/07/2021,1030000,14A(1),6A(1),01/07/2020,764000,14A(1),6A(1),01/07/2019,764000,14A(1),6A(1),
054,COOLAMON,2860076,NORMAL,"",,1112,"MARRAR NORTH RD","MURRULEBALE",2652,"2/1034270",RU1,214.1,H,01/07/2023,2660000,14A(1),6A(1),01/07/2022,2660000,14A(1),6A(1),01/07/2021,1840000,14A(1),6A(1),01/07/2020,1370000,14A(1),6A(1),01/07/2019,1370000,14A(1),6A(1),
054,COOLAMON,2818808,NORMAL,"",,196,"COWABBIE ST","COOLAMON",2701,"1, 8/5526",RU5,3465,M,01/07/2023,308000,14A(1),6A(1),01/07/2022,280000,14A(1),6A(1),01/07/2021,140000,14A(1),6A(1),01/07/2020,117000,14A(1),6A(1),01/07/2019,117000,14A(1),6A(1),
054,COOLAMON,2823153,NORMAL,"",,,"EAST WEST RD","RANNOCK",2701,"31/1027383",RU1,77.13,H,01/07/2023,794000,14A(1),6A(1),01/07/2022,794000,14A(1),6A(1),01/07/2021,548000,14A(1),6A(1),01/07/2020,406000,14A(1),6A(1),01/07/2019,406000,14A(1),6A(1),
054,COOLAMON,2860491,NORMAL,"",,,"EASTICKS LANE","MARRAR",2652,"128/750853",RU1,233.9,H,01/07/2023,2850000,14A(1),6A(1),01/07/2022,2720000,14A(1),6A(1),01/07/2021,1650000,14A(1),6A(1),01/07/2020,1440000,14A(1),6A(1),01/07/2019,1440000,14A(1),6A(1),
054,COOLAMON,2860502,NORMAL,"",,14,"DOUBLEDAY LANE","COOLAMON",2701,"102/750829",RU4,2.02,H,01/07/2023,300000,14A(1),6A(1),01/07/2022,245000,14A(1),6A(1),01/07/2021,217000,14A(1),6A(1),01/07/2020,161000,14A(1),6A(1),01/07/2019,154000,14A(1),6A(1),
054,COOLAMON,2860503,NORMAL,"",,46-48,"WATTLE LANE","COOLAMON",2701,"103/750829",RU4,2.02,H,01/07/2023,300000,14A(1),6A(1),01/07/2022,245000,14A(1),6A(1),01/07/2021,217000,14A(1),6A(1),01/07/2020,161000,14A(1),6A(1),01/07/2019,154000,14A(1),6A(1),
054,COOLAMON,2818995,NORMAL,"",,,"MATTINGLYS LANE","MATONG",2652,"34/750819",RU1,288.94,H,01/07/2023,1730000,14A(1),6A(1),01/07/2022,1650000,14A(1),6A(1),01/07/2021,1270000,14A(1),6A(1),01/07/2020,1110000,14A(1),6A(1),01/07/2019,1010000,14A(1),6A(1),
054,COOLAMON,2818996,NORMAL,"",,221,"MATTINGLYS LANE","MATONG",2652,"32/750838",RU1,129.5,H,01/07/2023,785000,14A(1),6A(1),01/07/2022,748000,14A(1),6A(1),01/07/2021,576000,14A(1),6A(1),01/07/2020,501000,14A(1),6A(1),01/07/2019,456000,14A(1),6A(1),
