DISTRICT CODE,DISTRICT NAME,PROPERTY ID,PROPERTY TYPE,PROPERTY NAME,UNIT NUMBER,HOUSE NUMBER,STREET NAME,SUBURB NAME,POSTCODE,PROPERTY DESCRIPTION,ZONE CODE,AREA,AREA TYPE,BASE DATE 1,LAND VALUE 1,AUTHORITY 1,BASIS 1,BASE DATE 2,LAND VALUE 2,AUTHORITY 2,BASIS 2,BASE DATE 3,LAND VALUE 3,AUTHORITY 3,BASIS 3,BASE DATE 4,LAND VALUE 4,AUTHORITY 4,BASIS 4,BASE DATE 5,LAND VALUE 5,AUTHORITY 5,BASIS 5,
007,MUSWELLBROOK,2860286,NORMAL,"",,863,"MERRIWA RD","HOLLYDEEN",2328,"55/1034185",RU1,49.03,H,01/07/2023,901000,14A(1),6A(2),01/07/2022,824000,14A(1),6A(2),01/07/2021,436000,14A(1),6A(2),01/07/2020,397000,14A(1),6A(2),01/07/2019,397000,14A(1),6A(2),
007,MUSWELLBROOK,2860287,NORMAL,"",,,"MERRIWA RD","HOLLYDEEN",2328,"56/1034185",RU1,59.39,H,01/07/2023,1060000,14A(1),6A(2),01/07/2022,973000,14A(1),6A(2),01/07/2021,515000,14A(1),6A(2),01/07/2020,469000,14A(1),6A(2),01/07/2019,469000,14A(1),6A(2),
007,MUSWELLBROOK,2826827,NORMAL,"",,161,"GRASSTREE RIDGE ROW","MUSWELLBROOK",2333,"1/1027484",C3,50.19,H,01/07/2023,532000,14A(1),6A(1),01/07/2022,532000,14A(1),6A(2),01/07/2021,313000,14A(1),6A(2),01/07/2020,273000,14A(1),6A(2),01/07/2019,273000,14A(1),6A(2),
007,MUSWELLBROOK,2826828,NORMAL,"BLUESPRINGS",,,"NEW ENGLAND HWY","MUSWELLBROOK",2333,"2/1027484",RU1,74.34,H,01/07/2023,604000,14A(1),6A(1),01/07/2022,604000,14A(1),6A(2),01/07/2021,355000,14A(1),6A(2),01/07/2020,310000,14A(1),6A(2),01/07/2019,310000,14A(1),6A(2),
007,MUSWELLBROOK,2845552,NORMAL,"",,14,"ROGER ST","MUSWELLBROOK",2333,"133/1019441",R1,806,M,01/07/2023,156000,14A(1),6A(1),01/07/2022,156000,14A(1),6A(1),01/07/2021,92900,14A(1),6A(1),01/07/2020,88000,14A(1),6A(1),01/07/2019,88000,14A(1),6A(1),
007,MUSWELLBROOK,2845554,NORMAL,"",,12,"ROGER ST","MUSWELLBROOK",2333,"134/1019441",R1,921.5,M,01/07/2023,163000,14A(1),6A(1),01/07/2022,163000,14A(1),6A(1),01/07/2021,97100,14A(1),6A(1),01/07/2020,92000,14A(1),6A(1),01/07/2019,92000,14A(1),6A(1),
007,MUSWELLBROOK,2878270,NORMAL,"",,54-56,"SYDNEY ST","MUSWELLBROOK",2333,"1/1032198",E3,447.5,M,01/07/2023,87700,14A(1),6A(1),01/07/2022,87700,14A(1),6A(1),01/07/2021,56100,14A(1),6A(1),01/07/2020,52500,14A(1),6A(1),01/07/2019,52500,14A(1),6A(1),
007,MUSWELLBROOK,2878271,NORMAL,"",,52,"SYDNEY ST","MUSWELLBROOK",2333,"2/1032198",E3,388.6,M,01/07/2023,75200,14A(1),6A(1),01/07/2022,75200,14A(1),6A(1),01/07/2021,48100,14A(1),6A(1),01/07/2020,43700,14A(1),6A(1),01/07/2019,43700,14A(1),6A(1),
007,MUSWELLBROOK,2878272,NORMAL,"",,5-11,"MAITLAND ST","MUSWELLBROOK",2333,"3/1032198",E3,2928,M,01/07/2023,502000,14A(1),6A(1),01/07/2022,502000,14A(1),6A(1),01/07/2021,321000,14A(1),6A(1),01/07/2020,296000,14A(1),6A(1),01/07/2019,296000,14A(1),6A(1),
007,MUSWELLBROOK,2878273,NORMAL,"",,13,"MAITLAND ST","MUSWELLBROOK",2333,"4/1032198",E3,1149,M,01/07/2023,248000,14A(1),6A(1),01/07/2022,248000,14A(1),6A(1),01/07/2021,159000,14A(1),6A(1),01/07/2020,149000,14A(1),6A(1),01/07/2019,149000,14A(1),6A(1),
007,MUSWELLBROOK,2881574,NORMAL,"",,2449,"DENMAN RD","DENMAN",2328,"2/449330 12/1027580",RU1,37.85,H,01/07/2023,763000,14A(1),6A(2),01/07/2022,763000,14A(1),6A(2),01/07/2021,831000,14A(1),6A(2),01/07/2020,423000,14A(1),6A(1),01/07/2019,402000,14A(1),6A(1),
007,MUSWELLBROOK,2888543,NORMAL,"",,32,"HUNTER TCE","MUSWELLBROOK",2333,"2/306037 1/1032029",R1,1838.7,M,01/07/2023,216000,14A(1),6A(1),01/07/2022,204000,14A(1),6A(1),01/07/2021,97900,14A(1),6A(1),01/07/2020,93300,14A(1),6A(1),01/07/2019,93300,14A(1),6A(1),
007,MUSWELLBROOK,2871230,NORMAL,"",,,"DRY CREEK RD","MANOBALAI",2333,"170/750940 Licence 337319",C3,21.85,H,01/07/2023,68900,14A(1),14I,01/07/2022,68900,14A(1),14I,01/07/2021,36100,14A(1),14I,01/07/2020,32800,14A(1),6A1/14I,01/07/2019,32800,14A(1),6A1/14I,
007,MUSWELLBROOK,2871232,NORMAL,"",,,"DRY CREEK RD","MANOBALAI",2333,"3/1018445",C3,47.01,H,01/07/2023,351000,14A(1),6A(1),01/07/2022,351000,14A(1),6A(1),01/07/2021,184000,14A(1),6A(1),01/07/2020,167000,14A(1),6A(1),01/07/2019,167000,14A(1),6A(1),
007,MUSWELLBROOK,2879061,NORMAL,"",,16,"PAXTON ST","DENMAN",2328,"1/582817",RU5,1098,M,01/07/2023,149000,14A(1),6A(1),01/07/2022,140000,14A(1),6A(1),01/07/2021,98000,14A(1),6A(1),01/07/2020,95000,14A(1),6A(1),01/07/2019,95000,14A(1),6A(1),
007,MUSWELLBROOK,2879273,NORMAL,"",,665,"DRY CREEK RD","MANOBALAI",2333,"1/1036385",C3,64.55,H,01/07/2023,526000,14A(1),6A(1),01/07/2022,526000,14A(1),6A(2),01/07/2021,276000,14A(1),6A(2),01/07/2020,251000,14A(1),6A(2),01/07/2019,251000,14A(1),6A(2),
007,MUSWELLBROOK,3081937,NORMAL,"",,,"WYBONG RD","MUSWELLBROOK",2333,"504/521969 9, 47, 48/750968",RU1,63.941,H,01/07/2023,654000,14A(1),6A(1),01/07/2022,654000,14A(1),6A(2),01/07/2021,385000,14A(1),6A(2),01/07/2020,351000,14A(1),6A(2),01/07/2019,351000,14A(1),6A(2),
