DISTRICT CODE,DISTRICT NAME,PROPERTY ID,PROPERTY TYPE,PROPERTY NAME,UNIT NUMBER,HOUSE NUMBER,STREET NAME,SUBURB NAME,POSTCODE,PROPERTY DESCRIPTION,ZONE CODE,AREA,AREA TYPE,BASE DATE 1,LAND VALUE 1,AUTHORITY 1,BASIS 1,BASE DATE 2,LAND VALUE 2,AUTHORITY 2,BASIS 2,BASE DATE 3,LAND VALUE 3,AUTHORITY 3,BASIS 3,BASE DATE 4,LAND VALUE 4,AUTHORITY 4,BASIS 4,BASE DATE 5,LAND VALUE 5,AUTHORITY 5,BASIS 5,
301,LIVERPOOL PLAINS,2860493,NORMAL,"",,1753,"COONABARABRAN RD","CAROONA",2343,"198, 199/705055 Licence 386727",RU1,461.5,H,01/07/2023,6500000,14A(1),6A(3)/14I,01/07/2022,4410000,14A(1),6A(3)/14I,01/07/2021,3840000,14A(1),6A(3)/14I,01/07/2020,3260000,14A(1),6A(3)/14I,01/07/2019,2700000,14A(1),6A(3)/14I,
301,LIVERPOOL PLAINS,2882621,NORMAL,"",,1072,"LOWES CREEK RD","QUIPOLLY",2343,"5/717223",RU1,63.97,H,01/07/2023,260000,14A(1),6A(1),01/07/2022,215000,14A(1),6A(2),01/07/2021,144000,14A(1),6A(2),01/07/2020,138000,14A(1),6A(1),01/07/2019,138000,14A(1),6A(1),
301,LIVERPOOL PLAINS,2879873,NORMAL,"",,436,"SWINGING RIDGES RD","ARDGLEN",2338,"41/566467 311, 312/804745 Enclosure Permit 183436",RU1,89.76,H,01/07/2023,725000,14A(1),6A1/14I,01/07/2022,599000,14A(1),6A(2)/14I,01/07/2021,400000,14A(1),6A(2)/14I,01/07/2020,330000,14A(1),14I,01/07/2019,330000,14A(1),14I,
301,LIVERPOOL PLAINS,2879876,NORMAL,"",,20,"CALLAGHANS LANE","QUIRINDI",2343,"11/818449",RU1,68.04,H,01/07/2023,595000,14A(1),6A(1),01/07/2022,492000,14A(1),6A(2),01/07/2021,329000,14A(1),6A(2),01/07/2020,314000,14A(1),6A(1),01/07/2019,314000,14A(1),6A(1),
301,LIVERPOOL PLAINS,2879877,NORMAL,"",,42,"CALLAGHANS LANE","QUIRINDI",2343,"37/842283",RU1,6.368,H,01/07/2023,226000,14A(1),6A(1),01/07/2022,187000,14A(1),6A(2),01/07/2021,181000,14A(1),6A(2),01/07/2020,173000,14A(1),6A(2),01/07/2019,173000,14A(1),6A(2),
301,LIVERPOOL PLAINS,2879881,NORMAL,"",,44,"SILO RD","SPRING RIDGE",2343,"3/579523 2/579524 1/819693 2/1007114 1/1010194 7006/1051818 Licence 318087",RU1,7.432,H,01/07/2023,64500,14A(1),6A1/14I,01/07/2022,53300,14A(1),6A1/14I,01/07/2021,44600,14A(1),14I,01/07/2020,42500,14A(1),14I,01/07/2019,42500,14A(1),14I,
301,LIVERPOOL PLAINS,2879890,NORMAL,"",,38,"BREEZA ST","QUIRINDI",2343,"5/252050",R1,915.2,M,01/07/2023,65200,14A(1),6A(1),01/07/2022,64000,14A(1),6A(1),01/07/2021,35000,14A(1),6A(1),01/07/2020,42500,14A(1),6A(1),01/07/2019,42500,14A(1),6A(1),
301,LIVERPOOL PLAINS,2886412,NORMAL,"MOUNT HELEN",,692,"MOUNT HELEN RD","ARDGLEN",2338,"1/215866",RU1,3711.8,M,01/07/2023,55300,14A(1),6A(2),01/07/2022,51600,14A(1),6A(2),01/07/2021,49400,14A(1),6A(2),01/07/2020,13000,14A(1),6A(2),01/07/2019,7500,14A(1),6A(2),
301,LIVERPOOL PLAINS,2886587,NORMAL,"",,1513,"MERRIWA RD","BIG JACKS CREEK",2339,"1/447384",RU1,208.7,M,01/07/2023,1400,14A(1),6A(1),01/07/2022,1400,14A(1),6A(1),01/07/2021,1180,14A(1),6A(1),01/07/2020,1000,14A(1),6A(1),01/07/2019,1000,14A(1),6A(1),
301,LIVERPOOL PLAINS,2887593,NORMAL,"",,25,"DEEKS RD","WERRIS CREEK",2341,"101/540446",R1,2.102,H,01/07/2023,194000,14A(1),6A(1),01/07/2022,162000,14A(1),6A(1),01/07/2021,93600,14A(1),6A(1),01/07/2020,93600,14A(1),6A(1),01/07/2019,93600,14A(1),6A(1),
