DISTRICT CODE,DISTRICT NAME,PROPERTY ID,PROPERTY TYPE,PROPERTY NAME,UNIT NUMBER,HOUSE NUMBER,STREET NAME,SUBURB NAME,POSTCODE,PROPERTY DESCRIPTION,ZONE CODE,AREA,AREA TYPE,BASE DATE 1,LAND VALUE 1,AUTHORITY 1,BASIS 1,BASE DATE 2,LAND VALUE 2,AUTHORITY 2,BASIS 2,BASE DATE 3,LAND VALUE 3,AUTHORITY 3,BASIS 3,BASE DATE 4,LAND VALUE 4,AUTHORITY 4,BASIS 4,BASE DATE 5,LAND VALUE 5,AUTHORITY 5,BASIS 5,
236,COBAR,3099669,NORMAL,"",,278,"LERIDA RD","COBAR",2835,"5/875146",R5,2.661,H,01/07/2023,76900,14A(1),14C,01/07/2022,52000,14A(1),14C,01/07/2021,52000,14A(1),14C,01/07/2020,39700,14A(1),14C,01/07/2019,39700,14A(1),14C,
236,COBAR,2829585,NORMAL,"ROCKY BEND",,2141,"CURRANYALPA RD","TILPA",2840,"5/755597",RU1,248.1,H,01/07/2023,285000,14A(1),14C,01/07/2022,285000,14A(1),14C,01/07/2021,189000,14A(1),14C,01/07/2020,126000,14A(1),14C,01/07/2019,115000,14A(1),14C,
236,COBAR,2860949,NORMAL,"",,46,"MILFORD ST","NYMAGEE",2831,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18/1/2267 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18/2/2267 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18/3/2267 1, 2, 3, 4, 5/4/2267 23/4/3427 A/104219",RU5,3.506,H,01/07/2023,14900,14A(1),14C,01/07/2022,14900,14A(1),14C,01/07/2021,14900,14A(1),14C,01/07/2020,14900,14A(1),14C,01/07/2019,14900,14A(1),14C,
236,COBAR,2860950,NORMAL,"",,26,"GLENWOOD RD","NYMAGEE",2831,"23/754800",RU1,32.38,H,01/07/2023,19000,14A(1),14C,01/07/2022,19000,14A(1),14C,01/07/2021,19000,14A(1),14C,01/07/2020,19000,14A(1),14C,01/07/2019,17100,14A(1),14C,
236,COBAR,2860951,NORMAL,"CUTTINGS BLOCK",,28,"BALOWRA RD","NYMAGEE",2831,"2, 3/754803",RU1,32.38,H,01/07/2023,18000,14A(1),14C,01/07/2022,18000,14A(1),14C,01/07/2021,18800,14A(1),14C,01/07/2020,18800,14A(1),14C,01/07/2019,17100,14A(1),14C,
236,COBAR,2887940,NORMAL,"",,,"","EREMERANG",2877,"1754/763626 Western Land Lease 3879",RU1,2686.8,H,01/07/2023,871000,14A(1),14C,01/07/2022,871000,14A(1),14C,01/07/2021,511000,14A(1),14C,01/07/2020,341000,14A(1),14C,01/07/2019,310000,14A(1),14C,
236,COBAR,2887938,NORMAL,"NAPUNYAH",,1224,"EREMERAN RD","EREMERANG",2877,"4695/767859",RU1,1717,H,01/07/2023,1230000,14A(1),14C,01/07/2022,956000,14A(1),14C,01/07/2021,813000,14A(1),14C,01/07/2020,542000,14A(1),14C,01/07/2019,493000,14A(1),14C,
236,COBAR,2887335,NORMAL,"PART TUNDULYA",,9475,"MULYA RD","COBAR",2835,"594/761554 2376/764339 2819/764953 Western Land Lease 2591 Western Land Lease 4563",RU1,22706,H,01/07/2023,2165000,14A(1),14C,01/07/2022,2165000,14A(1),14C,01/07/2021,1840000,14A(1),14C,01/07/2020,1230000,14A(1),14C,01/07/2019,1126000,14A(1),14C,
236,COBAR,2962109,NORMAL,"",,37,"MURRAY ST","COBAR",2835,"139, 140, 141, 142, 143, 144/599 1/46869",R1,1.165,H,01/07/2023,148000,14A(1),14C,01/07/2022,129000,14A(1),14C,01/07/2021,118000,14A(1),14C,01/07/2020,118000,14A(1),14C,01/07/2019,118000,14A(1),14C,
236,COBAR,2962111,NORMAL,"",,26,"BROUGH ST","COBAR",2835,"6, 7/6219",R2,1106.6,M,01/07/2023,29000,14A(1),14C,01/07/2022,25300,14A(1),14C,01/07/2021,23000,14A(1),14C,01/07/2020,23000,14A(1),14C,01/07/2019,23000,14A(1),14C,
