DISTRICT CODE,DISTRICT NAME,PROPERTY ID,PROPERTY TYPE,PROPERTY NAME,UNIT NUMBER,HOUSE NUMBER,STREET NAME,SUBURB NAME,POSTCODE,PROPERTY DESCRIPTION,ZONE CODE,AREA,AREA TYPE,BASE DATE 1,LAND VALUE 1,AUTHORITY 1,BASIS 1,BASE DATE 2,LAND VALUE 2,AUTHORITY 2,BASIS 2,BASE DATE 3,LAND VALUE 3,AUTHORITY 3,BASIS 3,BASE DATE 4,LAND VALUE 4,AUTHORITY 4,BASIS 4,BASE DATE 5,LAND VALUE 5,AUTHORITY 5,BASIS 5,
043,WEDDIN,2851232,NORMAL,"",,,"MID WESTERN HWY","GRENFELL",2810,"2/1031267",RU1,2.053,H,01/07/2023,145000,14A(1),6A(1),01/07/2022,112000,14A(1),6A(1),01/07/2021,86400,14A(1),6A(1),01/07/2020,86400,14A(1),6A(1),01/07/2019,78600,14A(1),6A(1),
043,WEDDIN,2845331,NORMAL,"",,,"FITZROY ST","GREENETHORPE",2809,"1, 2/O/6279",RU5,1991.6,M,01/07/2023,12800,14A(1),6A(1),01/07/2022,7160,14A(1),6A(1),01/07/2021,5030,14A(1),6A(1),01/07/2020,5030,14A(1),6A(1),01/07/2019,5030,14A(1),6A(1),
043,WEDDIN,2845333,NORMAL,"",,,"LOUTH ST","GREENETHORPE",2809,"10, 11, 12, 13, 14/K/6279 7001/1023711 Crown Reserve 59697",RU5,5.436,H,01/07/2023,226000,14A(1),6A(1),01/07/2022,126000,14A(1),6A(1),01/07/2021,88900,14A(1),6A(1),01/07/2020,88900,14A(1),6A(1),01/07/2019,88900,14A(1),6A(1),
043,WEDDIN,2868910,NORMAL,"WILLOWDAM",,,"HENRY LAWSON WAY","GRENFELL",2810,"586, 587, 588/754578",C3,2.43,H,01/07/2023,34600,14A(1),6A(1),01/07/2022,31500,14A(1),6A(1),01/07/2021,30000,14A(1),6A(1),01/07/2020,49300,14A(1),6A(1),01/07/2019,49300,14A(1),6A(1),
043,WEDDIN,2915207,NORMAL,"",,,"","GRENFELL",2810,"13/41785",RU1,7055,M,01/07/2023,22200,14A(1),6A(1),01/07/2022,17100,14A(1),6A(1),01/07/2021,13200,14A(1),6A(1),01/07/2020,13200,14A(1),6A(1),01/07/2019,12000,14A(1),6A(1),
043,WEDDIN,2889649,NORMAL,"YARRAN NOOK",,259,"HAYNES RD","GLENELG",2810,"221/1033658",RU1,59,H,01/07/2023,259000,14A(1),6A(1),01/07/2022,216000,14A(1),6A(1),01/07/2021,180000,14A(1),6A(1),01/07/2020,180000,14A(1),6A(1),01/07/2019,180000,14A(1),6A(1),
043,WEDDIN,2889676,NORMAL,"",,,"SECOND ST","QUANDIALLA",2721,"14, 15/1/7763",RU5,2024,M,01/07/2023,39900,14A(1),6A(1),01/07/2022,22200,14A(1),6A(1),01/07/2021,15600,14A(1),6A(1),01/07/2020,15600,14A(1),6A(1),01/07/2019,15600,14A(1),6A(1),
043,WEDDIN,2890078,NORMAL,"COLLINGWOOD",,160,"TAYLORS RD","CARAGABAL",2810,"2, 5, 6/224886 1/1032735",RU1,1224.1,H,01/07/2023,6510000,14A(1),6A(1),01/07/2022,5430000,14A(1),6A(1),01/07/2021,3880000,14A(1),6A(1),01/07/2020,3880000,14A(1),6A(1),01/07/2019,2680000,14A(1),6A(1),
043,WEDDIN,2890142,NORMAL,"",,,"MARY GILMORE WAY","GRENFELL",2810,"10/1002975",E4,4439,M,01/07/2023,46600,14A(1),6A(1),01/07/2022,44400,14A(1),6A(1),01/07/2021,24000,14A(1),6A(1),01/07/2020,24000,14A(1),6A(1),01/07/2019,24000,14A(1),6A(1),
043,WEDDIN,2890148,NORMAL,"",,35,"HANCOCK WILLIAMS RD","PINEY RANGE",2810,"56/750572 18/750609",RU1,242.2,H,01/07/2023,1230000,14A(1),6A(1),01/07/2022,680000,14A(1),6A(1),01/07/2021,648000,14A(1),6A(1),01/07/2020,540000,14A(1),6A(1),01/07/2019,450000,14A(1),6A(1),
