DISTRICT CODE,DISTRICT NAME,PROPERTY ID,PROPERTY TYPE,PROPERTY NAME,UNIT NUMBER,HOUSE NUMBER,STREET NAME,SUBURB NAME,POSTCODE,PROPERTY DESCRIPTION,ZONE CODE,AREA,AREA TYPE,BASE DATE 1,LAND VALUE 1,AUTHORITY 1,BASIS 1,BASE DATE 2,LAND VALUE 2,AUTHORITY 2,BASIS 2,BASE DATE 3,LAND VALUE 3,AUTHORITY 3,BASIS 3,BASE DATE 4,LAND VALUE 4,AUTHORITY 4,BASIS 4,BASE DATE 5,LAND VALUE 5,AUTHORITY 5,BASIS 5,
235,CENTRAL DARLING,2860012,NORMAL,"",,,"MANDALAY RD","WHITE CLIFFS",2836,"2/788730",RU1,450,M,01/07/2023,400,14A(1),14C,01/07/2022,400,14A(1),14C,01/07/2021,400,14A(1),14C,01/07/2020,400,14A(1),14C,01/07/2019,400,14A(1),14C,
235,CENTRAL DARLING,2845367,NORMAL,"",,143-145,"HOOD ST","WILCANNIA",2836,"1/983707",RU5,2575,M,01/07/2023,1840,14A(1),14C,01/07/2022,1840,14A(1),14C,01/07/2021,1840,14A(1),14C,01/07/2020,1840,14A(1),14C,01/07/2019,1840,14A(1),14C,
235,CENTRAL DARLING,2845368,NORMAL,"",,141,"HOOD ST","WILCANNIA",2836,"2/906901",RU5,673.9,M,01/07/2023,760,14A(1),14C,01/07/2022,760,14A(1),14C,01/07/2021,760,14A(1),14C,01/07/2020,760,14A(1),14C,01/07/2019,760,14A(1),14C,
235,CENTRAL DARLING,2845403,NORMAL,"",,46,"YARTLA ST","MENINDEE",2879,"62/1018068",RU5,487.2,M,01/07/2023,3010,14A(1),14C,01/07/2022,3010,14A(1),14C,01/07/2021,3010,14A(1),14C,01/07/2020,3010,14A(1),14C,01/07/2019,3010,14A(1),14C,
235,CENTRAL DARLING,2865289,NORMAL,"PART ROSEDALE",,,"WEST TILPA RD","WILCANNIA",2836,"2549/764573 4430/767325 4432/767327 4434/767419 5743/768643 5748/768648 5749/768649 5750/768650 5752/768652 5754/768654 5755/768655 Western Land Lease 10867 Western Land Lease 10869 Western Land Lease 10871 Western Land Lease 10873 Western Land Lease 1263 Western Land Lease 1707 Western Land Lease 1717 Western Land Lease 1874 Western Land Lease 2496 Western Land Lease 818",RU1,35053.7,H,01/07/2023,9742000,14A(1),14C,01/07/2022,9742000,14A(1),14C,01/07/2021,6480000,14A(1),14C,01/07/2020,4320000,14A(1),14C,01/07/2019,3936000,14A(1),14C,
235,CENTRAL DARLING,2885967,NORMAL,"MARRA NORTH STATION",,,"WEST TILPA RD","WILCANNIA",2836,"3982/766455 Western Land Lease 7841",RU1,24887,H,01/07/2023,6391000,14A(1),14C,01/07/2022,6391000,14A(1),14C,01/07/2021,4260000,14A(1),14C,01/07/2020,2840000,14A(1),14C,01/07/2019,2582000,14A(1),14C,
235,CENTRAL DARLING,2885968,NORMAL,"PT MARRA",,,"","WILCANNIA",2836,"2/754049 1/754084",RU1,107.24,H,01/07/2023,30000,14A(1),14C,01/07/2022,20000,14A(1),14C,01/07/2021,10000,14A(1),14C,01/07/2020,10000,14A(1),14C,01/07/2019,10000,14A(1),14C,
235,CENTRAL DARLING,2865982,NORMAL,"",,66,"POONCARIE RD","MENINDEE",2879,"720, 721, 722/761874 Licence 547211",R5,9237,M,01/07/2023,7000,14A(1),14C,01/07/2022,7000,14A(1),14C,01/07/2021,7000,14A(1),14C,01/07/2020,7000,14A(1),14C,01/07/2019,7000,14A(1),14C,
235,CENTRAL DARLING,2919447,NORMAL,"",,1,"DARLING ST","TILPA",2840,"3/181903",RU5,3895.2,M,01/07/2023,1200,14A(1),14G,01/07/2022,1200,14A(1),14G,01/07/2021,1200,14A(1),14G,01/07/2020,1200,14A(1),14G,01/07/2019,1200,14A(1),14G,
235,CENTRAL DARLING,2920065,NORMAL,"",,40603,"COBB HWY","IVANHOE",2878,"46/705001",RU1,4000,M,01/07/2023,500,14A(1),14C,01/07/2022,500,14A(1),14C,01/07/2021,500,14A(1),14C,01/07/2020,500,14A(1),14C,01/07/2019,500,14A(1),14C,
235,CENTRAL DARLING,2928504,NORMAL,"PART TILLENBURY",,,"WILCANNIA-WANAARING RD","WILCANNIA",2836,"2/1038995 Western Land Lease 14363",RU1,10150,H,01/07/2023,1740000,14A(1),14C,01/07/2022,1740000,14A(1),14C,01/07/2021,1240000,14A(1),14C,01/07/2020,957000,14A(1),14C,01/07/2019,870000,14A(1),14C,
235,CENTRAL DARLING,3017324,NORMAL,"",,8068,"EAST TILPA RD","WILCANNIA",2836,"5845/768743 5846/768744 5847/768745 6737/822060",C1,26984.4,H,01/07/2023,6250000,14A(1),14C,01/07/2022,6250000,14A(1),14C,01/07/2021,4170000,14A(1),14C,01/07/2020,2780000,14A(1),14C,01/07/2019,2534000,14A(1),14C,
235,CENTRAL DARLING,3017325,NORMAL,"",,,"EAST TILPA RD","WILCANNIA",2836,"1/757027 2967/765167 Western Land Lease 5133",C1,8517.5,H,01/07/2023,1990000,14A(1),14C,01/07/2022,1990000,14A(1),14C,01/07/2021,1330000,14A(1),14C,01/07/2020,892000,14A(1),14C,01/07/2019,811000,14A(1),14C,
235,CENTRAL DARLING,2954237,NORMAL,"",,,"IRRIGATION RD","MENINDEE",2879,"75/43595 4/725367 1511/763382 Licence 584061",R5,1.164,H,01/07/2023,6600,14A(1),14C,01/07/2022,6600,14A(1),14C,01/07/2021,6600,14A(1),14C,01/07/2020,6600,14A(2),14C,01/07/2019,6600,14A(2),14C,
235,CENTRAL DARLING,2976048,NORMAL,"",,21,"MAIDEN ST","MENINDEE",2879,"10/39/758669",RU5,1012,M,01/07/2023,2010,14A(1),14C,01/07/2022,2010,14A(1),14C,01/07/2021,2010,14A(1),14C,01/07/2020,2010,14A(1),14C,01/07/2019,2010,14A(1),14C,
235,CENTRAL DARLING,2954877,NORMAL,"DUGOUT NO. 68 SMITHS HILL",,,"KERARO RD","WHITE CLIFFS",2836,"PT 2/1182315 Licence 638869",RU5,2238,M,01/07/2023,3200,14A(1),14C,01/07/2022,2000,14A(1),14C,01/07/2021,2000,14A(1),14C,01/07/2020,2000,14A(1),14C,01/07/2019,2000,14A(1),14C,
235,CENTRAL DARLING,2954878,NORMAL,"DUGOUT NO. 87 SMITHS HILL",,,"KERARO RD","WHITE CLIFFS",2836,"PT 2/1182315 Licence 600526",RU5,2210,M,01/07/2023,3200,14A(1),14C,01/07/2022,2000,14A(1),14C,01/07/2021,2000,14A(1),14C,01/07/2020,2000,14A(1),14C,01/07/2019,2000,14A(1),14C,
235,CENTRAL DARLING,2955436,NORMAL,"",,256,"LOOP RD","MENINDEE",2879,"46/43597 17, 37/754525 3469/765758",RU1,27.25,H,01/07/2023,26600,14A(1),6A(3)/14C,01/07/2022,26600,14A(1),6A(3)/14C,01/07/2021,26600,14A(1),6A(3)/14C,01/07/2020,26600,14A(1),6A(3)/14C,01/07/2019,26600,14A(1),6A(3)/14C,
235,CENTRAL DARLING,2955437,NORMAL,"",,,"LOOP RD","MENINDEE",2879,"1699/763486 7329/1181922 Licence 586940",RU1,26.32,H,01/07/2023,14600,14A(1),14C,01/07/2022,14600,14A(1),14C,01/07/2021,14600,14A(1),14C,01/07/2020,14600,14A(1),14C,01/07/2019,14600,14A(1),14C,
