DISTRICT CODE,DISTRICT NAME,PROPERTY ID,PROPERTY TYPE,PROPERTY NAME,UNIT NUMBER,HOUSE NUMBER,STREET NAME,SUBURB NAME,POSTCODE,PROPERTY DESCRIPTION,ZONE CODE,AREA,AREA TYPE,BASE DATE 1,LAND VALUE 1,AUTHORITY 1,BASIS 1,BASE DATE 2,LAND VALUE 2,AUTHORITY 2,BASIS 2,BASE DATE 3,LAND VALUE 3,AUTHORITY 3,BASIS 3,BASE DATE 4,LAND VALUE 4,AUTHORITY 4,BASIS 4,BASE DATE 5,LAND VALUE 5,AUTHORITY 5,BASIS 5,
187,GUNNEDAH,2857116,NORMAL,"MYOURA",,8712,"KAMILAROI HWY","GUNNEDAH",2380,"52/755505",RU1,8.347,H,01/07/2023,324000,14A(1),6A(1),01/07/2022,270000,14A(1),6A(2),01/07/2021,193000,14A(1),6A(2),01/07/2020,193000,14A(1),6A(2),01/07/2019,193000,14A(1),6A(2),
187,GUNNEDAH,2857402,NORMAL,"",,37-39,"SOUTH ST","GUNNEDAH",2380,"1/1033219",R2,7287,M,01/07/2023,239000,14A(1),6A(1),01/07/2022,233000,14A(1),6A(1),01/07/2021,212000,14A(1),6A(1),01/07/2020,210000,14A(1),6A(1),01/07/2019,210000,14A(1),6A(1),
187,GUNNEDAH,2861566,NORMAL,"",,3640,"RANGARI RD","RANGARI",2380,"B/389059 B/389060 Enclosure Permit 35791",RU1,686.7,H,01/07/2023,3070000,14A(1),6A1/14I,01/07/2022,2560000,14A(1),6A1/14I,01/07/2021,1590000,14A(1),6A1/14I,01/07/2020,992000,14A(1),14I,01/07/2019,992000,14A(1),14I,
187,GUNNEDAH,2861567,NORMAL,"BALLOONA",,3640,"RANGARI RD","RANGARI",2380,"108, 109/754946",RU1,73.91,H,01/07/2023,261000,14A(1),6A(1),01/07/2022,218000,14A(1),6A(1),01/07/2021,169000,14A(1),6A(1),01/07/2020,169000,14A(1),6A(1),01/07/2019,169000,14A(1),6A(1),
187,GUNNEDAH,2861572,NORMAL,"RINGWOOD",,430,"WORBOYS RD","GUNNEDAH",2380,"50/7230 7/111326 1/126688 184/754954",RU1,218.4,H,01/07/2023,2100000,14A(1),6A(1),01/07/2022,1700000,14A(1),6A(1),01/07/2021,999000,14A(1),6A(1),01/07/2020,856000,14A(1),6A(1),01/07/2019,714000,14A(1),6A(1),
187,GUNNEDAH,2857908,NORMAL,"",,9,"EVANS RD","GUNNEDAH",2380,"151/1033653",R5,1.21,H,01/07/2023,267000,14A(1),6A(1),01/07/2022,201000,14A(1),6A(1),01/07/2021,175000,14A(1),6A(1),01/07/2020,175000,14A(1),6A(1),01/07/2019,175000,14A(1),6A(1),
187,GUNNEDAH,2857909,NORMAL,"",,11,"EVANS RD","GUNNEDAH",2380,"152/1033653",R5,2.09,H,01/07/2023,280000,14A(1),6A(1),01/07/2022,211000,14A(1),6A(1),01/07/2021,184000,14A(1),6A(1),01/07/2020,184000,14A(1),6A(1),01/07/2019,184000,14A(1),6A(1),
187,GUNNEDAH,2861974,NORMAL,"",,74-78,"BLOOMFIELD ST","GUNNEDAH",2380,"1/324685 A, B/338198",R2,1852,M,01/07/2023,58400,14A(1),6A(1),01/07/2022,53100,14A(1),6A(1),01/07/2021,46200,14A(1),6A(1),01/07/2020,44900,14A(1),6A(1),01/07/2019,47300,14A(1),6A(1),
187,GUNNEDAH,2867775,NORMAL,"MELROSE",,545,"KILPHYSIC RD","CARROLL",2340,"1/318114 137/751007 1/815639 Enclosure Permit 35756",RU1,180.2,H,01/07/2023,1070000,14A(1),6A(1),01/07/2022,893000,14A(1),6A(1),01/07/2021,638000,14A(1),6A(1),01/07/2020,491000,14A(1),6A(1),01/07/2019,468000,14A(1),6A(1),
187,GUNNEDAH,2867777,NORMAL,"SUGAR LOAF",,9079,"OXLEY HWY","GUNNEDAH",2380,"1/1029981",RU4,83.96,H,01/07/2023,522000,14A(1),6A(1),01/07/2022,402000,14A(1),6A(1),01/07/2021,330000,14A(1),6A(1),01/07/2020,330000,14A(1),6A(1),01/07/2019,330000,14A(1),6A(1),
187,GUNNEDAH,2885284,NORMAL,"PILATUS",,,"GOOLHI RD","EMERALD HILL",2380,"1/434956",RU1,31.6,M,01/07/2023,200,14A(1),6A(1),01/07/2022,170,14A(1),6A(1),01/07/2021,100,14A(1),6A(1),01/07/2020,100,14A(1),6A(1),01/07/2019,100,14A(1),6A(1),
187,GUNNEDAH,2882560,NORMAL,"TARWOONA OLIVES",,1655,"TRINKEY FOREST RD","TAMBAR SPRINGS",2381,"100, 109/755484 Enclosure Permit 340198",RU1,97.13,H,01/07/2023,933000,14A(1),6A(3)/14I,01/07/2022,778000,14A(1),6A(3)/14I,01/07/2021,389000,14A(1),6A(3)/14I,01/07/2020,389000,14A(1),6A(3)/14I,01/07/2019,389000,14A(1),6A(3)/14I,
187,GUNNEDAH,2889361,NORMAL,"",,11194,"KAMILAROI HWY","GUNNEDAH",2380,"1/1136003",RU1,234.8,H,01/07/2023,2600000,14A(1),6A(3),01/07/2022,2170000,14A(1),6A(3),01/07/2021,1270000,14A(1),6A(3),01/07/2020,1090000,14A(1),6A(3),01/07/2019,909000,14A(1),6A(3),
187,GUNNEDAH,2889362,NORMAL,"BURBURGATE NORTH",,561,"BLUE VALE RD","BLUE VALE",2380,"1, 22, 23, 24, 66, 70, 71, 72, 75, 76, 81, 130, 131, 134, 135, 136, 137/754931 Enclosure Permit 35922",RU1,777,H,01/07/2023,7170000,14A(1),6A(3)/14I,01/07/2022,5980000,14A(1),6A(3)/14I,01/07/2021,3500000,14A(1),6A(3)/14I,01/07/2020,3150000,14A(1),6A(3)/14I,01/07/2019,2630000,14A(1),6A(3)/14I,
187,GUNNEDAH,2887185,NORMAL,"",,24,"PRAIRIES RD","KELVIN",2380,"124/754956",RU1,61.21,H,01/07/2023,603000,14A(1),6A(1),01/07/2022,503000,14A(1),6A(2),01/07/2021,360000,14A(1),6A(2),01/07/2020,253000,14A(1),6A(1),01/07/2019,253000,14A(1),6A(1),
187,GUNNEDAH,2887588,NORMAL,"SHILO",,523,"OLD BLUE VALE RD","GUNNEDAH",2380,"3/795671",RU1,39.43,H,01/07/2023,572000,14A(1),6A(3),01/07/2022,477000,14A(1),6A2/6A3,01/07/2021,341000,14A(1),6A2/6A3,01/07/2020,341000,14A(1),6A(3),01/07/2019,341000,14A(1),6A(3),
187,GUNNEDAH,2887601,NORMAL,"",,961,"WANDOBAH RD","GUNNEDAH",2380,"2/846514",RU1,48.48,H,01/07/2023,504000,14A(1),6A(1),01/07/2022,420000,14A(1),6A(1),01/07/2021,300000,14A(1),6A(1),01/07/2020,276000,14A(1),6A(1),01/07/2019,276000,14A(1),6A(1),
187,GUNNEDAH,2878211,NORMAL,"",,10,"HENRY ST","GUNNEDAH",2380,"6/15575 4/717241",R3,618.8,M,01/07/2023,38500,14A(1),6A(1),01/07/2022,35000,14A(1),6A(1),01/07/2021,67400,14A(1),6A(1),01/07/2020,67400,14A(1),6A(1),01/07/2019,71000,14A(1),6A(1),
