DISTRICT CODE,DISTRICT NAME,PROPERTY ID,PROPERTY TYPE,PROPERTY NAME,UNIT NUMBER,HOUSE NUMBER,STREET NAME,SUBURB NAME,POSTCODE,PROPERTY DESCRIPTION,ZONE CODE,AREA,AREA TYPE,BASE DATE 1,LAND VALUE 1,AUTHORITY 1,BASIS 1,BASE DATE 2,LAND VALUE 2,AUTHORITY 2,BASIS 2,BASE DATE 3,LAND VALUE 3,AUTHORITY 3,BASIS 3,BASE DATE 4,LAND VALUE 4,AUTHORITY 4,BASIS 4,BASE DATE 5,LAND VALUE 5,AUTHORITY 5,BASIS 5,
231,BLAND,3017002,NORMAL,"",,4,"MONTGOMERY ST","WEST WYALONG",2671,"1/1056947",R1,1006,M,01/07/2023,104000,14A(1),6A(1),01/07/2022,94800,14A(1),6A(1),01/07/2021,54500,14A(1),6A(1),01/07/2020,43600,14A(1),6A(1),01/07/2019,43600,14A(1),6A(1),
231,BLAND,3017003,NORMAL,"",,2,"MONTGOMERY ST","WEST WYALONG",2671,"2/1056947",R1,1310,M,01/07/2023,119000,14A(1),6A(1),01/07/2022,109000,14A(1),6A(1),01/07/2021,63000,14A(1),6A(1),01/07/2020,50400,14A(1),6A(1),01/07/2019,50400,14A(1),6A(1),
231,BLAND,2856873,NORMAL,"",,628,"BECKOM RD","BECKOM",2665,"1/1023026",RU1,153.5,H,01/07/2023,477000,14A(1),6A(1),01/07/2022,480000,14A(1),6A(1),01/07/2021,263000,14A(1),6A(1),01/07/2020,330000,14A(1),6A(1),01/07/2019,330000,14A(1),6A(1),
231,BLAND,2856875,NORMAL,"",,,"WILESMITHS LANE","BECKOM",2665,"2/1023026",RU1,276.1,H,01/07/2023,1700000,14A(1),6A(1),01/07/2022,1420000,14A(1),6A(1),01/07/2021,889000,14A(1),6A(1),01/07/2020,817000,14A(1),6A(1),01/07/2019,817000,14A(1),6A(1),
231,BLAND,2857023,NORMAL,"",,,"SLEE ST","WYALONG",2671,"16, 33/750615",RU1,1.48,H,01/07/2023,150000,14A(1),6A(1),01/07/2022,150000,14A(1),6A(1),01/07/2021,88500,14A(1),6A(1),01/07/2020,77600,14A(1),6A(1),01/07/2019,77600,14A(1),6A(1),
231,BLAND,2857024,NORMAL,"",,,"SLEE ST","WYALONG",2671,"20, 21, 22, 23, 24, 25, 26/750615",RU1,6.08,H,01/07/2023,140000,14A(1),6A(1),01/07/2022,140000,14A(1),6A(1),01/07/2021,82700,14A(1),6A(1),01/07/2020,72500,14A(1),6A(1),01/07/2019,72500,14A(1),6A(1),
231,BLAND,2857061,NORMAL,"",,86,"HATELYS LANE","WEST WYALONG",2671,"1, 2/136792 980, 981/753135",RU1,412.6,H,01/07/2023,1520000,14A(1),6A(1),01/07/2022,1270000,14A(1),6A(1),01/07/2021,947000,14A(1),6A(1),01/07/2020,870000,14A(1),6A(1),01/07/2019,870000,14A(1),6A(1),
231,BLAND,2818857,NORMAL,"",,3,"CONVERS LANE","WEST WYALONG",2671,"1/865968",R5,3.034,H,01/07/2023,169000,14A(1),6A(1),01/07/2022,169000,14A(1),6A(1),01/07/2021,154000,14A(1),6A(1),01/07/2020,154000,14A(1),6A(1),01/07/2019,119000,14A(1),6A(1),
231,BLAND,2818858,NORMAL,"",,1,"CONVERS LANE","WEST WYALONG",2671,"2/865968",R5,2.447,H,01/07/2023,158000,14A(1),6A(1),01/07/2022,158000,14A(1),6A(1),01/07/2021,144000,14A(1),6A(1),01/07/2020,144000,14A(1),6A(1),01/07/2019,111000,14A(1),6A(1),
231,BLAND,2835790,NORMAL,"",,,"DUNDAS RD","KIKOIRA",2669,"1/1023338",RU1,2.129,H,01/07/2023,38300,14A(1),6A(1),01/07/2022,38300,14A(1),6A(1),01/07/2021,21300,14A(1),6A(1),01/07/2020,21300,14A(1),6A(1),01/07/2019,21300,14A(1),6A(1),
